 gene    name , gene    ENS ,Esophagus-Mucosa
 RPP40,ENSG00000124787,1.51085672607696
 SMIM22,ENSG00000267795,1.5718885588334
 SMIM20,ENSG00000250317,-0.669482894916803
 SMIM21,ENSG00000206026,-0.0830510187931871
 OR11L1,ENSG00000197591,-0.0764411335166705
 ADAMDEC1,ENSG00000134028,1.35410085730738
 RHOT1,ENSG00000126858,-0.46615498437581
 CDSN,ENSG00000204539,-1.89621661552701
 DCLK1,ENSG00000133083,-1.406938001316
 DCLK3,ENSG00000163673,-1.94993299108451
 DCLK2,ENSG00000170390,-1.59725211726354
 NOX1,ENSG00000007952,0.530776953580806
 NOX3,ENSG00000074771,0.0326568765736206
 NOX5,ENSG00000255346,0.731998018464187
 NOX4,ENSG00000086991,-1.38647480052769
 PGS1,ENSG00000087157,-0.353447700353057
 KAL1,ENSG00000011201,-1.34307160411685
 UBE3B,ENSG00000151148,0.148895599126148
 UBE3C,ENSG00000009335,0.480336666134869
 UBE3A,ENSG00000114062,-0.101506767301174
 UBE3D,ENSG00000118420,0.18515258621296
 BCAS3,ENSG00000141376,-0.370953893224046
 HOOK2,ENSG00000095066,0.965906250087515
 GNGT2,ENSG00000167083,0.291850773885101
 MTRF1,ENSG00000120662,0.664062136784456
 SNRNP70,ENSG00000104852,-0.124431562863892
 MTFR1,ENSG00000066855,0.49509069883483
 MTFR2,ENSG00000146410,2.91689771001477
 GET4,ENSG00000239857,0.408498716185727
 GLOD5,ENSG00000171433,0.458935578207353
 GLOD4,ENSG00000167699,0.189580103738062
 GCH1,ENSG00000131979,1.1432228676534
 CD80,ENSG00000121594,0.280612149438025
 ZNF699,ENSG00000196110,-0.0871553713883898
 AC114783.1,ENSG00000237524,-0.233530245364938
 NAA20,ENSG00000173418,1.85800320171561
 NAA25,ENSG00000111300,0.435862122717612
 CNKSR3,ENSG00000153721,1.71790442319709
 QDPR,ENSG00000151552,-0.863346090929419
 TBC1D19,ENSG00000109680,-0.747514868609879
 TBC1D12,ENSG00000108239,-0.416162107535517
 TBC1D13,ENSG00000107021,-0.281726047467035
 TBC1D16,ENSG00000167291,-0.847493200391734
 TBC1D17,ENSG00000104946,-0.729455738501706
 TBC1D14,ENSG00000132405,0.117472625682396
 TBC1D15,ENSG00000121749,-0.468279786876483
 AUTS2,ENSG00000158321,0.27083698156033
 ZBED2,ENSG00000177494,6.0861560713748
 HSPA1B,ENSG00000204388,1.37032129831414
 HSPA1A,ENSG00000204389,1.46100146466752
 IKBKAP,ENSG00000070061,-0.431935773995936
 PF4,ENSG00000163737,-1.30896101168146
 ZBED4,ENSG00000100426,0.913003843238644
 CACTIN,ENSG00000105298,0.167251643309583
 HSPA1L,ENSG00000204390,-1.20082949605699
 CYSLTR1,ENSG00000173198,0.539344438563349
 KRTAP19-3,ENSG00000244025,-0.199238048414309
 ANKRD63,ENSG00000230778,-0.702002134467661
 ANKRD62,ENSG00000181626,4.07422673102645
 ANKRD61,ENSG00000157999,-0.638784114956203
 ANKRD60,ENSG00000124227,-0.0650261680031236
 ANKRD66,ENSG00000230062,-0.853280026738606
 HSPA13,ENSG00000155304,-1.01340339171663
 HSPA14,ENSG00000187522,0.279787274510041
 MXI1,ENSG00000119950,-0.520787471076602
 PDE2A,ENSG00000186642,-0.51667362604968
 SCFD1,ENSG00000092108,0.205093735061609
 SCFD2,ENSG00000184178,0.683750654852083
 MYPOP,ENSG00000176182,0.156448366305665
 FAM222A,ENSG00000139438,-0.398315243996017
 FAM222B,ENSG00000173065,0.252020635190494
 MEN1,ENSG00000133895,0.632151748453167
 KRT222,ENSG00000213424,-0.139264845052448
 CTAGE8,ENSG00000244693,1.76385448717216
 CTAGE9,ENSG00000236761,1.77938206755177
 CTAGE1,ENSG00000212710,0.380594165543481
 CTAGE5,ENSG00000150527,0.256818893902696
 CTAGE6,ENSG00000271321,1.85956635375774
 KCTD13,ENSG00000174943,-0.0309416316550923
 CRTAC1,ENSG00000095713,0.886961774672215
 GALNT14,ENSG00000158089,4.23565445545957
 STAMBPL1,ENSG00000138134,-0.0584973265744165
 PP13004,ENSG00000205745,-0.167437183339806
 TTI2,ENSG00000129696,0.219253964123483
 TTI1,ENSG00000101407,-0.071206849995915
 MOCS1,ENSG00000124615,-0.0998447003857022
 AHR,ENSG00000106546,0.638478604879473
 KCTD11,ENSG00000213859,1.91087182241602
 CD69,ENSG00000110848,-0.427101226209963
 STK38L,ENSG00000211455,0.177437453515407
 QSOX2,ENSG00000165661,-0.407158191554534
 QSOX1,ENSG00000116260,1.68034931763858
 GALNT18,ENSG00000110328,-0.883086463545293
 PKHD1L1,ENSG00000205038,0.912454374812815
 TADA2B,ENSG00000173011,0.00875990283100502
 NR2C2AP,ENSG00000184162,0.801678950806121
 KCTD17,ENSG00000100379,-0.797804168397929
 DYNC2LI1,ENSG00000138036,-0.414467578128248
 KIF9,ENSG00000088727,-0.472223904815326
 KIF6,ENSG00000164627,-1.41147910348324
 KIF7,ENSG00000166813,-0.170981116701804
 SHF,ENSG00000138606,-1.22212356887433
 AP3M1,ENSG00000185009,0.460202807080851
 AP3M2,ENSG00000070718,-0.49343408836891
 S100Z,ENSG00000171643,0.595106141796909
 LIMK2,ENSG00000182541,1.01255959736384
 KIRREL,ENSG00000183853,0.112221995191577
 TNKS1BP1,ENSG00000149115,1.3205619226101
 ABT1,ENSG00000146109,0.706828336549262
 ICAM3,ENSG00000076662,-0.132802853389419
 LAPTM4A,ENSG00000068697,-0.031760536900763
 LAPTM4B,ENSG00000104341,-0.232468486058796
 DHFRL1,ENSG00000178700,-0.254051278362294
 SPATA31E1,ENSG00000177992,-0.240870796177785
 AARSD1,ENSG00000266967,-0.0848497458589621
 ESYT1,ENSG00000139641,-0.180708849432436
 ESYT2,ENSG00000117868,-0.233019436155147
 ESYT3,ENSG00000158220,-0.920385991861282
 CXCR2,ENSG00000180871,4.57547332952077
 CXCR6,ENSG00000172215,1.0220344358055
 CXCR5,ENSG00000160683,0.342255248039601
 CXCR4,ENSG00000121966,-0.268093654953198
 S100B,ENSG00000160307,-0.932076969490318
 CLRN2,ENSG00000249581,0.042076091867939
 CLRN3,ENSG00000180745,-0.528721588608087
 CLRN1,ENSG00000163646,-0.0854491980527607
 CRYBB2,ENSG00000244752,0.491393571080624
 CRYBB1,ENSG00000100122,-2.13174364244099
 STMND1,ENSG00000230873,-0.294814194665483
 IFI44,ENSG00000137965,-0.327411534613493
 EVA1A,ENSG00000115363,-0.373493148166127
 EVA1B,ENSG00000142694,-0.295497958293457
 EVA1C,ENSG00000166979,0.0345616801423775
 OR9A2,ENSG00000179468,-0.014707401008948
 NUDCD1,ENSG00000120526,0.247927576626377
 ANKRD11,ENSG00000167522,0.150529614065215
 DPRX,ENSG00000204595,-1.28468424025167
 PALM,ENSG00000099864,-1.23280099191908
 PABPC4L,ENSG00000254535,0.795778827133209
 SLC9B1,ENSG00000164037,-0.817054525039693
 SLC9B2,ENSG00000164038,-0.709448454628341
 LAYN,ENSG00000204381,-0.807229156866681
 LUM,ENSG00000139329,0.253034315930073
 OR2V1,ENSG00000185372,-0.0584557670970498
 VNN2,ENSG00000112303,-1.54353282475619
 VNN3,ENSG00000093134,-0.944679336648488
 VNN1,ENSG00000112299,-2.39338407808032
 KLRG2,ENSG00000188883,5.80864327475298
 RETNLB,ENSG00000163515,0.41457300653468
 C18orf32,ENSG00000177576,-0.567365089715325
 WDYHV1,ENSG00000156795,-0.0917090666275106
 NOP9,ENSG00000196943,0.570356302093965
 GPBP1,ENSG00000062194,-0.289449589270125
 CEP250,ENSG00000126001,0.0848346574835892
 UHRF2,ENSG00000147854,-0.248891204829785
 HHLA2,ENSG00000114455,-0.318613569832347
 HHLA3,ENSG00000197568,-0.159222749938831
 HHLA1,ENSG00000132297,-0.233288435740336
 DSCC1,ENSG00000136982,0.713214244231843
 PRSS1,ENSG00000204983,0.045885528708111
 PRSS3,ENSG00000010438,4.28710395447723
 TSLP,ENSG00000145777,2.34446404042792
 PRSS8,ENSG00000052344,5.4023016064195
 RB1,ENSG00000139687,0.750769532646233
 MAT2A,ENSG00000168906,0.493359624603872
 HEG1,ENSG00000173706,-0.42209801066639
 WDR41,ENSG00000164253,0.175069784246059
 HCG27,ENSG00000206344,-0.733730796829728
 CASC3,ENSG00000108349,-0.318747773368737
 CASC1,ENSG00000118307,-1.15537678728735
 CASC5,ENSG00000137812,4.14884125181173
 CASC4,ENSG00000166734,-0.977632835945325
 WDR44,ENSG00000131725,0.211122047300054
 PXMP4,ENSG00000101417,-0.0671320783038642
 WDR45,ENSG00000196998,-0.279778433922448
 WDR47,ENSG00000085433,0.352606221185497
 NUDT11,ENSG00000196368,-0.857565935015318
 MYEOV2,ENSG00000172428,0.236827882551976
 CYP2C18,ENSG00000108242,7.53977500168951
 DLL4,ENSG00000128917,-0.475791066258777
 NUTM1,ENSG00000184507,1.75070689151387
 GSS,ENSG00000100983,0.845110662588987
 KLRB1,ENSG00000111796,-0.0540960304450371
 NAALADL2,ENSG00000177694,-0.208714752815434
 NAALADL1,ENSG00000168060,-0.493832741832679
 KNCN,ENSG00000162456,-0.611440317745255
 FAM50B,ENSG00000145945,-0.508309232135092
 FAM50A,ENSG00000071859,-0.485259275739624
 CRX,ENSG00000105392,0.0896306889570175
 NME1-NME2,ENSG00000243678,0.838186189014628
 JAK2,ENSG00000096968,-0.00942236208944221
 AQP7,ENSG00000165269,-1.57351505747894
 AQP4,ENSG00000171885,-3.55356240027119
 AQP5,ENSG00000161798,1.12493050907228
 AQP2,ENSG00000167580,-0.388556532374344
 AQP3,ENSG00000165272,6.69701947686764
 AQP1,ENSG00000240583,0.257502725682446
 AQP8,ENSG00000103375,-1.10293066021114
 AQP9,ENSG00000103569,-3.58224924485193
 MPV17L,ENSG00000156968,-0.837984632200182
 GSC,ENSG00000133937,-1.03197306945489
 ETNPPL,ENSG00000164089,-2.38021396536302
 POM121L12,ENSG00000221900,0.260728045212937
 GUCY1B3,ENSG00000061918,-1.66188347088298
 CASP16,ENSG00000228146,-0.741069539144979
 ADORA1,ENSG00000163485,-0.491968095063394
 ADORA3,ENSG00000121933,-0.879962243830778
 RESP18,ENSG00000182698,-1.27061772645491
 SPANXN5,ENSG00000204363,-0.165716461208081
 SPANXN4,ENSG00000189326,0.0939670067130334
 POM121,ENSG00000196313,0.130281042939592
 BTNL9,ENSG00000165810,-1.11149908750352
 BTNL8,ENSG00000113303,-1.67281980281765
 BTNL2,ENSG00000204290,-0.194433640433211
 AAMDC,ENSG00000087884,-1.08611886281965
 ACTC1,ENSG00000159251,-1.6187633640502
 DSN1,ENSG00000149636,0.853171205678758
 SPANXD,ENSG00000196406,-0.0277429179888114
 SPANXC,ENSG00000198573,0.00159196325769736
 SPAM1,ENSG00000106304,-0.00232131578245024
 FHL2,ENSG00000115641,0.127367233115969
 FHL3,ENSG00000183386,-0.29231778849549
 FHL1,ENSG00000022267,-1.24775246099103
 FHL5,ENSG00000112214,-0.494685368263399
 FTH1,ENSG00000167996,-0.490464296930624
 ZNF248,ENSG00000198105,-0.196803244213215
 PAWR,ENSG00000177425,0.887678913823319
 RAD51D,ENSG00000185379,-0.0159105702616564
 RAD51C,ENSG00000108384,-0.300362522867457
 RAD51B,ENSG00000182185,0.407352455042463
 COL21A1,ENSG00000124749,-1.17997457190184
 GATAD2A,ENSG00000167491,0.528341626993445
 MRPS34,ENSG00000074071,0.805991135568356
 DNA2,ENSG00000138346,0.720196642357234
 KCNS1,ENSG00000124134,0.47135265333645
 KCNS2,ENSG00000156486,-0.91692253787991
 KCNS3,ENSG00000170745,0.281702506356826
 C17orf62,ENSG00000178927,0.133177538360882
 C17orf64,ENSG00000141371,-0.703824371390717
 DRG2,ENSG00000108591,0.36420901256534
 SPOP,ENSG00000121067,-0.482133615848655
 SLCO2A1,ENSG00000174640,1.59935947195
 OR2M4,ENSG00000171180,0.0948995985046431
 TP53BP1,ENSG00000067369,-0.43885284162746
 TP53BP2,ENSG00000143514,0.0497491367547059
 IPPK,ENSG00000127080,1.95391357833906
 ARHGAP40,ENSG00000124143,7.0090632864138
 ARHGAP42,ENSG00000165895,-0.680800817096093
 CD19,ENSG00000177455,2.38898112569558
 DARS,ENSG00000115866,0.28652235362126
 GLRX5,ENSG00000182512,-0.411612562366188
 GLRX2,ENSG00000023572,0.361914879399096
 GLRX3,ENSG00000108010,0.934233630774535
 PIH1D2,ENSG00000150773,0.414941006002902
 ARGFX,ENSG00000186103,0.431557240398563
 DARC,ENSG00000213088,0.808211137447186
 S100A10,ENSG00000197747,2.62649850447317
 S100A13,ENSG00000189171,0.159716552603208
 S100A12,ENSG00000163221,4.34787195792097
 S100A14,ENSG00000189334,8.64509500361332
 PHYHIP,ENSG00000168490,0.375802151595845
 S100A16,ENSG00000188643,4.82248826657517
 CACNA2D1,ENSG00000153956,-1.8253941469592
 GRK6,ENSG00000198055,0.547986471703364
 GRK7,ENSG00000114124,-0.465536969560822
 GRK4,ENSG00000125388,-1.02670517352978
 GRK5,ENSG00000198873,-0.581313788470189
 GRK1,ENSG00000185974,-1.39593940485102
 OSTF1,ENSG00000134996,1.51299653420786
 KLHL7,ENSG00000122550,-0.620233837528544
 KLHL4,ENSG00000102271,-1.74378548974967
 KLHL5,ENSG00000109790,-0.693027253741108
 KLHL2,ENSG00000109466,0.676117604155978
 KLHL3,ENSG00000146021,-0.526400572114958
 KLHL1,ENSG00000150361,-1.62583029415326
 PRKDC,ENSG00000253729,0.393781971592708
 KLHL8,ENSG00000145332,-0.279787893181406
 KLHL9,ENSG00000198642,0.191422460811614
 RSPH10B2,ENSG00000169402,-0.682660255888083
 ZDHHC11B,ENSG00000206077,0.399067474683683
 MAMDC4,ENSG00000177943,0.037972982226475
 MAMDC2,ENSG00000165072,0.382768709676427
 LYG1,ENSG00000144214,-0.425398789201799
 LYG2,ENSG00000185674,-0.392003246492738
 TCTN2,ENSG00000168778,-0.796514881952469
 TCTN3,ENSG00000119977,-0.184691479056962
 TCTN1,ENSG00000204852,-0.77972186216108
 TNXB,ENSG00000168477,-0.0540806690396686
 FATE1,ENSG00000147378,-1.7160062460127
 LCE6A,ENSG00000235942,-1.83325257454892
 SERPINB11,ENSG00000206072,9.46622111420854
 SERPINB10,ENSG00000242550,3.32165354049006
 SERPINB13,ENSG00000197641,10.959411148179
 SERPINB12,ENSG00000166634,3.83755403997974
 LRMP,ENSG00000118308,0.1102053718348
 BSCL2,ENSG00000168000,-0.266511416109882
 GSTT2B,ENSG00000133433,0.34342546851031
 SLC32A1,ENSG00000101438,-2.27940363008764
 C6ORF165,ENSG00000272514,-1.81435700902715
 PABPC3,ENSG00000151846,0.799824533323101
 SYNE1,ENSG00000131018,-2.39246664160871
 SYNE2,ENSG00000054654,0.292393206007105
 SYNE3,ENSG00000176438,-1.02864639277737
 CAMKMT,ENSG00000143919,0.369462911799038
 RIMS3,ENSG00000117016,-1.24280158773592
 OTC,ENSG00000036473,-0.505363948387877
 AVL9,ENSG00000105778,0.0573971929629548
 UBQLN3,ENSG00000175520,-0.562898463665017
 UBQLN1,ENSG00000135018,0.0410260685763979
 UBQLN4,ENSG00000160803,0.580649328338087
 OR8B12,ENSG00000170953,0.153428126450613
 DAPK3,ENSG00000167657,-0.368393960952315
 DAPK2,ENSG00000035664,-1.0781771076826
 DAPK1,ENSG00000196730,-1.32650118070735
 ULK2,ENSG00000083290,-0.8432996862057
 ULK3,ENSG00000140474,1.14470572507723
 SNTA1,ENSG00000101400,-0.896823237710815
 ULK1,ENSG00000177169,-0.514168640484777
 ULK4,ENSG00000168038,-0.555807230811865
 TNR,ENSG00000116147,-2.30058343978477
 ZFPL1,ENSG00000162300,0.219650856487828
 TNF,ENSG00000232810,0.473632460549126
 TNC,ENSG00000041982,1.10324095696214
 TNN,ENSG00000120332,-1.05152250927888
 SATL1,ENSG00000184788,-0.0510625091210276
 RNLS,ENSG00000184719,-0.128296690560208
 UBL5,ENSG00000198258,0.0997942472116025
 UBL7,ENSG00000138629,-0.235739917021882
 STK19,ENSG00000204344,0.283846766323845
 UBL3,ENSG00000122042,0.668944826223952
 KRT38,ENSG00000171360,3.03163914711472
 STK10,ENSG00000072786,-1.10313952505785
 STK11,ENSG00000118046,0.207186403504908
 STK16,ENSG00000115661,0.400349096806541
 SV2A,ENSG00000159164,-1.30586476691798
 SV2C,ENSG00000122012,-0.421804428712639
 SV2B,ENSG00000185518,-2.55554741618476
 PIK3R2,ENSG00000105647,1.12703944747487
 KRT32,ENSG00000108759,7.48995949753565
 KRT35,ENSG00000197079,3.66323797073081
 EHF,ENSG00000135373,7.36567952641771
 KRT36,ENSG00000126337,4.02952902854687
 GRB10,ENSG00000106070,-1.08276221299557
 GRB14,ENSG00000115290,-0.775248976648738
 HSD17B12,ENSG00000149084,-0.0884441647350769
 HSD17B13,ENSG00000170509,-2.38099046091575
 GPR15,ENSG00000154165,3.28622985209169
 GPR12,ENSG00000132975,-2.13449584858644
 GPR19,ENSG00000183150,-0.412000753557149
 ARNTL,ENSG00000133794,-0.5008945406132
 KCNMA1,ENSG00000156113,-0.626741583458303
 RP11-324D17.1,ENSG00000259517,-0.475791033304365
 PCYOX1L,ENSG00000145882,0.123723748317665
 RP11-10J21.3,ENSG00000254019,-0.739001435471359
 HEATR5A,ENSG00000129493,0.0511449957170151
 HEATR5B,ENSG00000008869,0.0612474355869309
 ARNT2,ENSG00000172379,-1.91029054569138
 PLXNC1,ENSG00000136040,-1.50240887116094
 ZNRF4,ENSG00000105428,0.181227056954686
 ZNRF1,ENSG00000186187,1.89593278824074
 ZNRF3,ENSG00000183579,0.0956175282124717
 ZNRF2,ENSG00000180233,0.88267716811501
 EFCAB9,ENSG00000214360,-0.616426839774519
 EFCAB8,ENSG00000215529,-0.205932703739533
 MYBBP1A,ENSG00000132382,0.764412646755249
 EFCAB5,ENSG00000176927,-1.13356486007822
 FLNA,ENSG00000196924,0.299999932572663
 FLNB,ENSG00000136068,-0.0239879554165096
 FLNC,ENSG00000128591,-0.159933165507634
 EFCAB1,ENSG00000034239,-0.156101394028509
 EFCAB3,ENSG00000172421,-0.0834682476736103
 EFCAB2,ENSG00000203666,-1.16744355380795
 PRKCSH,ENSG00000130175,-0.0704137463279761
 PTCRA,ENSG00000171611,-0.915472862705413
 RAD51AP1,ENSG00000111247,2.52461596464994
 RAD51AP2,ENSG00000214842,2.26632076938742
 SAP30BP,ENSG00000161526,0.103766843676072
 SIT1,ENSG00000137078,0.849239694070887
 RP11-817J15.3,ENSG00000255798,0.360269078010882
 CELSR1,ENSG00000075275,3.64024809035505
 CXorf28,ENSG00000228459,-0.443027387614022
 CXorf27,ENSG00000187516,-0.0401371955594821
 CXorf21,ENSG00000120280,-0.192153966744513
 CXorf23,ENSG00000173681,-0.335567665580898
 CXorf22,ENSG00000165164,-0.580763397253708
 PSMD9,ENSG00000110801,0.492665825372307
 PSMD8,ENSG00000099341,0.102707320445949
 SPPL3,ENSG00000157837,1.02944955556945
 PSMD5,ENSG00000095261,0.352907660195719
 PSMD4,ENSG00000159352,-0.0377542636805384
 PSMD7,ENSG00000103035,0.0575524287616482
 PSMD6,ENSG00000163636,0.419472398504326
 PSMD1,ENSG00000173692,0.0996217420332809
 PSMD3,ENSG00000108344,0.206325164201208
 PSMD2,ENSG00000175166,0.10686010660879
 RPGRIP1L,ENSG00000103494,-0.108984765360184
 COPS7B,ENSG00000144524,0.333889081326763
 COPS7A,ENSG00000111652,0.307863250506392
 NAF1,ENSG00000145414,-0.150076895733822
 DKK4,ENSG00000104371,3.08482258424573
 DKK2,ENSG00000155011,-1.23374451554525
 DKK3,ENSG00000050165,-1.16518350664269
 DKK1,ENSG00000107984,1.40705829171706
 RABGGTB,ENSG00000137955,0.817929916452422
 RABGGTA,ENSG00000100949,1.91338215516117
 CES4A,ENSG00000172824,-0.211293427685876
 C2ORF15,ENSG00000273045,0.550874043539929
 EBLN1,ENSG00000223601,-0.315599808013666
 EBLN2,ENSG00000255423,0.466432900814521
 POF1B,ENSG00000124429,4.25228111968819
 KLF5,ENSG00000102554,4.7548525534769
 PLBD2,ENSG00000151176,-0.944282726121794
 PLBD1,ENSG00000121316,1.76664356354016
 PTAR1,ENSG00000188647,-0.143909071304072
 CEP350,ENSG00000135837,-0.148270170220154
 CCDC40,ENSG00000141519,-1.0863912378399
 RP1-228P16.5,ENSG00000257955,0.0284572865322286
 YEATS2,ENSG00000163872,0.141911453720764
 YEATS4,ENSG00000127337,0.372292514760907
 TCEANC,ENSG00000176896,-0.699078838434178
 C11orf58,ENSG00000110696,-0.328122051030911
 C11orf53,ENSG00000150750,-1.01674242681187
 C11orf52,ENSG00000149300,1.12576207764117
 C11orf57,ENSG00000150776,0.173931139276042
 C11orf54,ENSG00000182919,-0.473200211578508
 RP11-366M4.3,ENSG00000248329,1.78921630090349
 TUBB,ENSG00000196230,0.534478924220078
 SFSWAP,ENSG00000061936,0.00928575035740382
 HDAC1,ENSG00000116478,1.29004169325462
 HDAC3,ENSG00000171720,0.466705023724762
 HDAC2,ENSG00000196591,0.201752366935428
 HDAC5,ENSG00000108840,0.0621364194558694
 HDAC4,ENSG00000068024,0.15277483853591
 HDAC7,ENSG00000061273,-0.0596942242599122
 HDAC6,ENSG00000094631,-0.312778009171791
 HDAC9,ENSG00000048052,-1.55816541045448
 TMEM161A,ENSG00000064545,0.316691249758859
 TMEM161B,ENSG00000164180,0.477270184473863
 KIAA1549L,ENSG00000110427,1.32695989620019
 FILIP1,ENSG00000118407,-0.785071935964405
 CDT1,ENSG00000167513,3.5082555648338
 TMEM190,ENSG00000160472,0.85350862666496
 CST8,ENSG00000125815,0.122310108220281
 CST9,ENSG00000173335,1.48203277963158
 TRAPPC11,ENSG00000168538,-0.0259555642420793
 TRAPPC10,ENSG00000160218,0.0374382945339735
 TRAPPC13,ENSG00000113597,-0.0445190513520938
 TRAPPC12,ENSG00000171853,-0.319127170941617
 CST2,ENSG00000170369,-0.961840542064317
 CST3,ENSG00000101439,-0.461310866042474
 CST1,ENSG00000170373,-0.20518616601871
 CST6,ENSG00000175315,3.25819717208505
 CST7,ENSG00000077984,-0.838337634597478
 CST4,ENSG00000101441,2.00584799574157
 PLA2R1,ENSG00000153246,0.904588100017364
 CSTA,ENSG00000121552,8.94267809951884
 CMC1,ENSG00000187118,-0.20961595562007
 CMC2,ENSG00000103121,-0.199965472703533
 CEP57,ENSG00000166037,-0.237029381881536
 AMIGO1,ENSG00000181754,-1.44786865624602
 CDC20B,ENSG00000164287,-0.8648624432437
 AMIGO2,ENSG00000139211,-1.06384387234049
 SRCAP,ENSG00000080603,0.308302212741085
 FAM86C1,ENSG00000158483,1.11059936397884
 CECR5,ENSG00000069998,0.425898219716656
 CEBPB,ENSG00000172216,-0.133510614707307
 ZNF891,ENSG00000214029,-0.250270753468067
 CEBPG,ENSG00000153879,0.387187773603312
 CEBPE,ENSG00000092067,-0.649079317550494
 CEBPD,ENSG00000221869,0.69234190027611
 LCE5A,ENSG00000186207,-0.266678728434768
 ZNF547,ENSG00000152433,0.309256763662321
 PHKB,ENSG00000102893,0.0432063081970614
 CEBPZ,ENSG00000115816,0.106508366747648
 MAP3K15,ENSG00000180815,-1.54862617165401
 CRNN,ENSG00000143536,13.1204536141933
 CTNNA1,ENSG00000044115,0.765990875248008
 CTNNA3,ENSG00000183230,-2.30837717707382
 ZNF548,ENSG00000188785,-0.351323583482241
 SELRC1,ENSG00000162377,0.465784264524346
 GPR173,ENSG00000184194,-1.24176628038592
 UBAP1L,ENSG00000246922,-0.512684527589145
 TOMM40,ENSG00000130204,1.13221330483736
 TM7SF3,ENSG00000064115,1.04357182013057
 TM7SF2,ENSG00000149809,0.869404623771302
 EPB41L4B,ENSG00000095203,-1.6924968057833
 ATP2C2,ENSG00000064270,1.4479609557753
 ATP2C1,ENSG00000017260,-0.264162562173067
 CERS6,ENSG00000172292,0.169013750882404
 CERS4,ENSG00000090661,1.44978275655956
 CERS5,ENSG00000139624,-0.345002646947693
 CERS2,ENSG00000143418,-0.889986219002257
 CERS3,ENSG00000154227,6.62426458183757
 CERS1,ENSG00000223802,-2.17011425186214
 MAPK8IP1,ENSG00000121653,-2.14989460409936
 GP9,ENSG00000169704,-1.44707678271175
 GP5,ENSG00000178732,-1.4847727977783
 GP6,ENSG00000088053,1.78950546192079
 GP2,ENSG00000169347,0.0048677264863763
 EXTL1,ENSG00000158008,-3.07217486171108
 EXTL2,ENSG00000162694,-1.02091567462932
 EXTL3,ENSG00000012232,-0.488526013221115
 RGSL1,ENSG00000121446,-0.364008819485717
 FAM57A,ENSG00000167695,1.69264863682286
 GPT,ENSG00000167701,-0.285670817797965
 MAN1A1,ENSG00000111885,-0.808546028975218
 MAN1A2,ENSG00000198162,-0.0177248128209834
 ATIC,ENSG00000138363,-0.103354880515395
 KRTAP20-4,ENSG00000206105,0.231995748711991
 HDAC11,ENSG00000163517,0.0661403270830524
 LRTM1,ENSG00000144771,1.14590399440156
 LRTM2,ENSG00000166159,-1.73652138104118
 SYNM,ENSG00000182253,0.37130661133664
 SYNC,ENSG00000162520,-0.459282067476907
 OR13J1,ENSG00000168828,-1.67364640769144
 AP4B1,ENSG00000134262,0.24316199744965
 ZBP1,ENSG00000124256,0.46868040815112
 MGME1,ENSG00000125871,0.82774031313314
 PIK3IP1,ENSG00000100100,-0.971694850957715
 ZFAND2B,ENSG00000158552,0.570701863769766
 THADA,ENSG00000115970,0.0406034310206583
 ZFAND2A,ENSG00000178381,0.101980715011509
 GNL3,ENSG00000163938,1.30920160031036
 ACSF2,ENSG00000167107,-0.30748763456183
 ACSF3,ENSG00000176715,-0.0341041310188403
 MAN2A1,ENSG00000112893,-0.176879077601394
 EDA2R,ENSG00000131080,-0.0873537636217993
 LCT,ENSG00000115850,0.0857436101224627
 RBFOX3,ENSG00000167281,0.591556005177337
 FAM163A,ENSG00000143340,-2.66297438072144
 GALK2,ENSG00000156958,-0.117469482414024
 SLURP1,ENSG00000126233,9.79250608092456
 POLE4,ENSG00000115350,0.113722370114149
 POLE3,ENSG00000148229,0.488237182091037
 STRN,ENSG00000115808,1.20365707702312
 STRC,ENSG00000242866,-0.469902244168286
 NXNL2,ENSG00000130045,-0.690175189968719
 SYN2,ENSG00000157152,-2.24831328992408
 SYN1,ENSG00000008056,-2.48179486879953
 LCNL1,ENSG00000214402,0.276484399138611
 ACCSL,ENSG00000205126,-0.628027654550057
 C12orf10,ENSG00000139637,-0.260244165872778
 NPY4R,ENSG00000204174,0.967499052082338
 DYRK1A,ENSG00000157540,-0.32922465835107
 GABRB1,ENSG00000163288,-1.7273198879223
 AKR1B1,ENSG00000085662,-0.946875180361834
 GABRB3,ENSG00000166206,-1.406278130813
 SEPP1,ENSG00000250722,-0.355002231632361
 GALR1,ENSG00000166573,-1.466089730042
 NLRC4,ENSG00000091106,-1.10513888285573
 NLRC5,ENSG00000140853,0.287231343435247
 NLRC3,ENSG00000167984,-0.508171244914194
 DYDC2,ENSG00000133665,2.42772508239711
 DYDC1,ENSG00000170788,0.138015369594427
 RAP1GAP,ENSG00000076864,0.73335074803515
 TPRG1,ENSG00000188001,3.77963688253131
 NET1,ENSG00000173848,1.35406688087228
 COL18A1,ENSG00000182871,-0.344703757981358
 OPRK1,ENSG00000082556,-2.75787034180145
 FRMD5,ENSG00000171877,-1.47180666260309
 RP5-1180C10.2,ENSG00000230124,0.197306124085439
 DNAH17,ENSG00000187775,-0.897669488623977
 DNAH10,ENSG00000197653,-2.3198561975391
 DNAH11,ENSG00000105877,0.928516349373341
 DNAH12,ENSG00000174844,-0.953148382855237
 ANKRD9,ENSG00000156381,0.340503460212837
 EDN1,ENSG00000078401,-0.603458064899954
 EDN3,ENSG00000124205,3.99165186216156
