 gene    name , gene    ENS ,Thyroid
 LYRM2,ENSG00000083099,0.0426813772185939
 IQCA1,ENSG00000132321,3.98908460612798
 TNKS2,ENSG00000107854,0.213468582334145
 EPOR,ENSG00000187266,3.73437791576666
 ERAS,ENSG00000187682,-2.02984889206202
 HS6ST1,ENSG00000136720,-0.344545112450893
 HS6ST2,ENSG00000171004,-2.20500389852186
 HS6ST3,ENSG00000185352,1.05122904616404
 PROSC,ENSG00000147471,-0.287535944822969
 TCERG1,ENSG00000113649,-0.0391283937891228
 CNBP,ENSG00000169714,-0.350620563517121
 INTS12,ENSG00000138785,0.0987852544761621
 INTS10,ENSG00000104613,0.494428286982957
 TXN2,ENSG00000100348,-0.108285045816841
 AGAP1,ENSG00000157985,-0.815821463070651
 AGAP2,ENSG00000135439,-0.953800835417434
 AGAP3,ENSG00000133612,-0.34788250919416
 AGAP4,ENSG00000188234,0.602995215804466
 AGAP5,ENSG00000172650,0.17281974075804
 AGAP6,ENSG00000204149,0.614243448878722
 SLC23A1,ENSG00000170482,-0.212925924928439
 GDPD3,ENSG00000102886,0.232310108088429
 SLC23A3,ENSG00000213901,1.28369265459801
 GDPD1,ENSG00000153982,-0.303371328352064
 GDPD4,ENSG00000178795,1.39331608727453
 GDPD5,ENSG00000158555,-0.514276392582297
 OSGEPL1,ENSG00000128694,-0.162298291162832
 C6orf106,ENSG00000196821,-0.622685269498726
 YWHAQ,ENSG00000134308,-0.604568970073337
 C6orf100,ENSG00000204709,-0.385433027048954
 YWHAH,ENSG00000128245,-1.00730722816763
 YWHAB,ENSG00000166913,-0.438054673261173
 FCRL1,ENSG00000163534,1.93230008470767
 FCRL2,ENSG00000132704,2.11345075951284
 FCRL3,ENSG00000160856,2.24034652555183
 FCRL4,ENSG00000163518,0.384180781215494
 FCRL5,ENSG00000143297,2.59412664557782
 FCRL6,ENSG00000181036,0.307096881233142
 YWHAE,ENSG00000108953,-0.440510406540383
 FCRLA,ENSG00000132185,-0.73404277636663
 FCRLB,ENSG00000162746,-0.073608806017554
 CKAP2,ENSG00000136108,-0.49574262943176
 AP005482.1,ENSG00000215527,-0.697302357682752
 PDCD1LG2,ENSG00000197646,0.462129392069337
 SLC20A2,ENSG00000168575,1.32997453646468
 CHST10,ENSG00000115526,0.150821954928749
 CHST13,ENSG00000180767,-1.82060754217302
 SLC20A1,ENSG00000144136,-0.227636633940222
 CHST15,ENSG00000182022,0.72308875062926
 CHST14,ENSG00000169105,0.528414206837222
 ROCK2,ENSG00000134318,-0.504524533577337
 CLASRP,ENSG00000104859,0.371310899218273
 RP11-6L6.2,ENSG00000250673,-0.277585447709667
 FAM92A1,ENSG00000188343,0.0553426815070397
 LRRC9,ENSG00000131951,-0.713115500616491
 LRRC4,ENSG00000128594,-2.74530005769311
 WNK3,ENSG00000196632,-0.0110205763705817
 LRRC6,ENSG00000129295,1.11727618827094
 LRRC7,ENSG00000033122,2.14244900301031
 LRRC1,ENSG00000137269,0.973861305107056
 LRRC3,ENSG00000160233,-0.671535912725714
 RFNG,ENSG00000169733,0.0670759513782946
 MORN5,ENSG00000185681,-1.91962511902178
 PLD5,ENSG00000180287,-0.351225488164384
 PLD6,ENSG00000179598,-0.548524227125802
 MORN1,ENSG00000116151,1.84483655031681
 PLD1,ENSG00000075651,-0.87741260917028
 MORN3,ENSG00000139714,0.482724939371392
 MORN2,ENSG00000188010,0.716571642422509
 DOCK8,ENSG00000107099,0.571736774276675
 DOCK9,ENSG00000088387,0.224196302875514
 RRP8,ENSG00000132275,-0.0415039092498644
 DOCK3,ENSG00000088538,2.34650603376619
 GRIA1,ENSG00000155511,-1.06458094224439
 DOCK6,ENSG00000130158,1.47956404983269
 DOCK7,ENSG00000116641,-0.579132685895973
 GRIA4,ENSG00000152578,-2.36070613296032
 DOCK5,ENSG00000147459,0.953097258154645
 ACSBG1,ENSG00000103740,-2.18548068103128
 ACSBG2,ENSG00000130377,-0.567175926350522
 TNFRSF12A,ENSG00000006327,0.617730138147606
 EIF5AL1,ENSG00000253626,-0.379048531061195
 SCNN1D,ENSG00000162572,-0.108682350669902
 SCNN1B,ENSG00000168447,3.1327016345494
 FAM98C,ENSG00000130244,-0.17921583119692
 FAM98B,ENSG00000171262,-0.415875523665951
 FAM98A,ENSG00000119812,-0.473894839081073
 CLEC9A,ENSG00000197992,-0.559900153182928
 SLAMF6,ENSG00000162739,1.50203376238555
 SCUBE2,ENSG00000175356,-0.791433822231063
 SCUBE3,ENSG00000146197,4.3609975089296
 ZNF750,ENSG00000141579,2.78230149373163
 RPSAP58,ENSG00000205246,0.246957184252067
 SMIM13,ENSG00000224531,-1.32766741495881
 SMIM12,ENSG00000163866,-0.603780774644534
 RPP38,ENSG00000152464,0.0504717684318696
 SMIM10,ENSG00000184785,-0.0982351842289027
 SMIM17,ENSG00000268182,-0.837257633128157
 SMIM15,ENSG00000188725,0.210958166520251
 SMIM14,ENSG00000163683,-0.291475666698712
 SMIM19,ENSG00000176209,0.321245222972297
 SMIM18,ENSG00000253457,-2.18526106522203
 HACE1,ENSG00000085382,-0.460496851241588
 RBMY1A1,ENSG00000234414,-0.309326810700085
 NT5DC4,ENSG00000144130,-0.0742023853916164
 NT5DC2,ENSG00000168268,-0.0287015868890191
 DBR1,ENSG00000138231,0.150346819212425
 NT5DC1,ENSG00000178425,0.0808048811995771
 RUSC2,ENSG00000198853,-0.301065305568996
 RUSC1,ENSG00000160753,-0.548386373953239
 PPIH,ENSG00000171960,0.1644455216795
 PPIG,ENSG00000138398,0.00561133324284315
 PPIF,ENSG00000108179,-0.321189583098339
 PPIE,ENSG00000084072,0.00677437810070944
 PPID,ENSG00000171497,-0.460509448781972
 PPIC,ENSG00000168938,1.44068435597228
 PPIB,ENSG00000166794,0.684592335935215
 PPIA,ENSG00000196262,-0.366050692300247
 BIK,ENSG00000100290,2.05717038535126
 DCPS,ENSG00000110063,-0.339166622568284
 PTHLH,ENSG00000087494,-0.0698846105277284
 THEMIS2,ENSG00000130775,0.971959559866001
 LLPH,ENSG00000139233,-0.398896618714724
 DCP2,ENSG00000172795,-0.32165285690888
 HDGFRP2,ENSG00000167674,-0.288970069377091
 PIP5K1C,ENSG00000186111,-0.491943036892354
 LZIC,ENSG00000162441,-0.618921128934833
 NAA50,ENSG00000121579,-0.428925840864679
 CFDP1,ENSG00000153774,-0.188948014569367
 ATF6B,ENSG00000213676,0.32323889716877
 NOP56,ENSG00000101361,-0.0829446180054429
 TDP1,ENSG00000042088,-0.551445861064986
 OR6M1,ENSG00000196099,-0.158645535443924
 TPPP3,ENSG00000159713,-1.10096211955242
 PDE7B,ENSG00000171408,0.763473280450457
 FAM193B,ENSG00000146067,0.280461652964096
 PIP,ENSG00000159763,-0.663785266125389
 PIR,ENSG00000087842,0.067936495027926
 AC011551.3,ENSG00000268423,0.557420021351882
 PI3,ENSG00000124102,-1.39112604509099
 ANKRD52,ENSG00000139645,-0.0536109581831034
 ANKRD53,ENSG00000144031,1.23043720882503
 ANKRD50,ENSG00000151458,0.223914417455406
 ANKRD54,ENSG00000100124,0.158652223949063
 ANKRD55,ENSG00000164512,-0.74568438315501
 KBTBD7,ENSG00000120696,-0.184143335855066
 KBTBD6,ENSG00000165572,-0.643188265849556
 KBTBD4,ENSG00000123444,-0.542299821673433
 KBTBD3,ENSG00000182359,-0.124946792955795
 KBTBD2,ENSG00000170852,-0.0602936671406632
 AMN,ENSG00000166126,1.54425620997858
 KBTBD8,ENSG00000163376,-0.228720792381769
 AMT,ENSG00000145020,0.561610788802106
 RASL11B,ENSG00000128045,-1.22654933414058
 RASL11A,ENSG00000122035,0.177051368666659
 CHRM2,ENSG00000181072,-2.70512616803306
 RBM26,ENSG00000139746,0.180282538937551
 RBM27,ENSG00000091009,-0.0229925958511083
 RBM24,ENSG00000112183,-1.0702121731254
 RBM25,ENSG00000119707,0.351795447749389
 RBM22,ENSG00000086589,-0.0958000130746682
 RBM23,ENSG00000100461,0.255545116179251
 RBM20,ENSG00000203867,-0.119251971493794
 RBM28,ENSG00000106344,-0.0153859314804266
 EPHA8,ENSG00000070886,-2.10993280032429
 EPHA7,ENSG00000135333,-2.91910645701861
 EPHA6,ENSG00000080224,0.855966806310242
 EPHA5,ENSG00000145242,1.03336555894174
 EPHA3,ENSG00000044524,2.74811489337637
 EPHA2,ENSG00000142627,0.948523162886591
 EPHA1,ENSG00000146904,1.97669600920261
 LSMEM1,ENSG00000181016,-0.297043169822632
 LSMEM2,ENSG00000179564,-1.42526442770157
 ZGLP1,ENSG00000220201,1.45812893690189
 COL9A2,ENSG00000049089,0.88150937563556
 COL9A3,ENSG00000092758,2.14434594242304
 COL9A1,ENSG00000112280,-0.180370640857653
 LIMD2,ENSG00000136490,-0.0684548840522107
 GLB1L2,ENSG00000149328,2.48854122455694
 GLB1L3,ENSG00000166105,1.01050920624994
 ARL9,ENSG00000196503,-0.690219454408967
 ARL1,ENSG00000120805,-0.155587835045445
 ARL3,ENSG00000138175,-0.224674161582737
 ARL2,ENSG00000213465,-0.474350317165867
 ARL6,ENSG00000113966,-0.0437197382803574
 RRM2,ENSG00000171848,0.0806203874670159
 RRM1,ENSG00000167325,-0.775493667852237
 ZC3H12A,ENSG00000163874,-0.0324771928702384
 ZC3H12B,ENSG00000102053,0.102502432499204
 ZC3H12C,ENSG00000149289,0.114839447953136
 ZC3H12D,ENSG00000178199,0.664478333184618
 TSR1,ENSG00000167721,-0.533779326190864
 TSR3,ENSG00000007520,-0.401541523180715
 TH,ENSG00000180176,-1.1251460997502
 TF,ENSG00000091513,-2.77360770837123
 TG,ENSG00000042832,12.0683176655384
 MLXIPL,ENSG00000009950,-0.127809905793671
 TXNL1,ENSG00000091164,0.8304306779319
 CYP4A11,ENSG00000187048,-0.402150480812728
 SRSF11,ENSG00000116754,0.427078118678523
 SLMAP,ENSG00000163681,-0.461248176994644
 TSPY3,ENSG00000228927,-0.279444110461385
 NBEA,ENSG00000172915,-0.136259441115794
 TSPY2,ENSG00000168757,-0.420427148015184
 GNPTAB,ENSG00000111670,-0.617714672286506
 IL2RA,ENSG00000134460,2.05538708114546
 IL2RB,ENSG00000100385,0.795710749116381
 BTG3,ENSG00000154640,0.400935152214492
 SULT1E1,ENSG00000109193,-2.0736768706558
 RAB33A,ENSG00000134594,-1.92510632349722
 ZFYVE26,ENSG00000072121,-0.0522763143065784
 BBOX1,ENSG00000129151,2.38214451599232
 CRYBA2,ENSG00000163499,-2.7477782087802
 CRYBA1,ENSG00000108255,-0.58609101468321
 RWDD2A,ENSG00000013392,0.112280688313167
 RWDD2B,ENSG00000156253,-0.25238103523904
 ARL13B,ENSG00000169379,0.430126504566727
 ARL13A,ENSG00000174225,0.420418628920665
 TICRR,ENSG00000140534,0.392633472054789
 RP11-366L20.2,ENSG00000197301,2.76978220228238
 MC3R,ENSG00000124089,-0.554755284200666
 UBALD1,ENSG00000153443,0.226896793267494
 UBALD2,ENSG00000185262,-0.111180787210199
 GFM1,ENSG00000168827,-0.493089476091739
 RIPPLY1,ENSG00000147223,-0.813259986424162
 RIPPLY3,ENSG00000183145,1.0519620598965
 RIPPLY2,ENSG00000203877,-1.98359213011707
 C16orf54,ENSG00000185905,0.169394497551432
 SLC4A5,ENSG00000188687,2.97874018620219
 SLC4A4,ENSG00000080493,1.91658324459569
 SLC4A7,ENSG00000033867,-0.155381917669682
 SLC4A1,ENSG00000004939,0.320497147713671
 SLC4A3,ENSG00000114923,-1.61453562557111
 SLC4A2,ENSG00000164889,0.156037459283548
 DCTN2,ENSG00000175203,-0.450625721685063
 DCTN3,ENSG00000137100,-0.256738561071883
 DCTN1,ENSG00000204843,-0.782415420933264
 SLC4A9,ENSG00000113073,0.652603782984219
 SLC4A8,ENSG00000050438,-1.50806898385756
 DCTN4,ENSG00000132912,-0.499297286472011
 DCTN5,ENSG00000166847,-0.362586029412776
 RPS4Y2,ENSG00000157828,-0.536981128172653
 KCMF1,ENSG00000176407,-0.397947919978747
 RPS4Y1,ENSG00000129824,-0.0832512647266499
 ITCH,ENSG00000078747,-0.437330852199638
 KNTC1,ENSG00000184445,0.163268525224992
 BROX,ENSG00000162819,-0.139646290346391
 CTD-2267D19.3,ENSG00000266208,2.21121144123657
 PLCL2,ENSG00000154822,-0.758744989647676
 PLCL1,ENSG00000115896,-0.445996549545872
 MXRA5,ENSG00000101825,2.30578649537032
 MXRA7,ENSG00000182534,0.439072096758948
 MXRA8,ENSG00000162576,0.901406662291669
 HHATL,ENSG00000010282,2.88430006636904
 IRGQ,ENSG00000167378,-0.568776417376407
 ARG2,ENSG00000081181,2.03066313679472
 IGSF8,ENSG00000162729,-0.482206430082495
 IGSF9,ENSG00000085552,1.63715375909888
 FAM211A,ENSG00000181350,-0.0322135871995104
 TRAK2,ENSG00000115993,0.321470912511639
 IGSF5,ENSG00000183067,1.01801813210752
 IGSF6,ENSG00000140749,-1.01860426260225
 IGSF3,ENSG00000143061,0.690590178063264
 MOB1A,ENSG00000114978,-0.0205485234384419
 MOB1B,ENSG00000173542,0.0844375745716176
 C18orf42,ENSG00000231824,-2.0277216234975
 ILVBL,ENSG00000105135,0.613797628105936
 ITGB1,ENSG00000150093,-0.147261738737943
 ITGB3,ENSG00000259207,3.23546774773191
 ITGB2,ENSG00000160255,-0.301709694687663
 ITGB5,ENSG00000082781,-0.252028071069814
 ITGB4,ENSG00000132470,-0.248682594443687
 ITGB7,ENSG00000139626,1.19962131690621
 ITGB6,ENSG00000115221,3.37458985012853
 ITGB8,ENSG00000105855,-0.461703410864304
 SLC37A1,ENSG00000160190,1.03039596265723
 CDK13,ENSG00000065883,0.229764167527409
 KCNA10,ENSG00000143105,-0.537273316626288
 AICDA,ENSG00000111732,-0.0625840739337895
 MAT1A,ENSG00000151224,0.507818662776026
 RAN,ENSG00000132341,-0.544557297465502
 FGR,ENSG00000000938,0.173680327602675
 SHMT2,ENSG00000182199,-0.672630519072063
 USP36,ENSG00000055483,0.128245408923391
 FGG,ENSG00000171557,-0.638182398742891
 FGA,ENSG00000171560,-0.0292568408828508
 FGB,ENSG00000171564,0.0989694186147981
 EXT2,ENSG00000151348,-0.0410161744045773
 EXT1,ENSG00000182197,0.37675761488547
 ALDH5A1,ENSG00000112294,-0.113730904653666
 C14orf164,ENSG00000215277,1.31697952714775
 SPTY2D1,ENSG00000179119,-0.166487756933113
 TCTA,ENSG00000145022,0.652688717742493
 OCM,ENSG00000122543,0.633442439774977
 TEFM,ENSG00000172171,0.157839982608355
 CASD1,ENSG00000127995,-0.00844497473197102
 APOBEC2,ENSG00000124701,-0.708422768331665
 CEL,ENSG00000170835,-0.438648811279671
 UBA52,ENSG00000221983,-0.407323574839258
 IL9R,ENSG00000124334,1.60913453668507
 UHRF1BP1L,ENSG00000111647,-0.769048753719762
 BFSP1,ENSG00000125864,0.930459108946857
 RNASEH2A,ENSG00000104889,-0.157141952473996
 RNASEH2C,ENSG00000172922,-0.154049624955014
 RNASEH2B,ENSG00000136104,0.126398186051347
 MAOB,ENSG00000069535,-2.34434845857591
 MAOA,ENSG00000189221,1.44243717322675
 NEIL1,ENSG00000140398,0.488305739901116
 NEIL3,ENSG00000109674,-0.395453422189253
 NEIL2,ENSG00000154328,-0.311615909489537
 HNRNPR,ENSG00000125944,-0.167784348186906
 CLYBL,ENSG00000125246,0.130078042405204
 AHI1,ENSG00000135541,-0.242706860299216
 HNRNPU,ENSG00000153187,-0.291672441271268
 MMP25,ENSG00000008516,0.122685822034942
 MESP1,ENSG00000166823,-0.840620970620927
 MESP2,ENSG00000188095,-0.395147433803414
 MMP27,ENSG00000137675,-0.186357048378303
 SNCAIP,ENSG00000064692,-0.853527876900993
 C1QBP,ENSG00000108561,-0.734760032475313
 HNRNPL,ENSG00000104824,0.0746564218777183
 UFM1,ENSG00000120686,-0.0374481844970822
 TAAR2,ENSG00000146378,-0.230649672104428
 AIFM3,ENSG00000183773,-1.24472240592583
 UVSSA,ENSG00000163945,0.924313396773564
 SCN9A,ENSG00000169432,-0.893952139846598
 VSTM5,ENSG00000214376,-0.501624261206314
 VSTM4,ENSG00000165633,1.32037007250393
 RAD54B,ENSG00000197275,-0.290914934163194
 RAD54L,ENSG00000085999,0.993452620830546
 ABCB1,ENSG00000085563,0.228752249461461
 ABCB7,ENSG00000131269,-0.222571729177354
 ABCB6,ENSG00000115657,0.148537279127048
 ABCB5,ENSG00000004846,-1.35128366941495
 ABCB4,ENSG00000005471,0.157140020350838
 ABCB9,ENSG00000150967,-0.206593374583018
 ABCB8,ENSG00000197150,0.226368485202077
 SLC9A7,ENSG00000065923,0.204866344635908
 GPC4,ENSG00000076716,0.0273459932187841
 GOLGB1,ENSG00000173230,0.330098648782625
 DNLZ,ENSG00000213221,-0.215520529145682
 PMAIP1,ENSG00000141682,-1.82270326646782
 SLC9A8,ENSG00000197818,0.439212080146917
 IST1,ENSG00000182149,-0.066690645042625
 SNRNP200,ENSG00000144028,0.0446918282729663
 GADD45A,ENSG00000116717,0.0738472070994912
 GADD45B,ENSG00000099860,0.689694910393203
 GADD45G,ENSG00000130222,-0.785480873531991
 ZYG11B,ENSG00000162378,-0.348345667484941
 ZYG11A,ENSG00000203995,3.99176901104732
 SPEF1,ENSG00000101222,2.47107988678735
 SPEF2,ENSG00000152582,1.1175450522336
 ZNF273,ENSG00000198039,1.00613719902359
 ZNF277,ENSG00000198839,0.0547164187944992
 ZNF276,ENSG00000158805,0.222186112580817
 ZNF274,ENSG00000171606,0.730627165816095
 KCNV2,ENSG00000168263,-1.08469420400989
 KCNV1,ENSG00000164794,1.83863097897552
 PLCB1,ENSG00000182621,-0.775799287576735
 PLGRKT,ENSG00000107020,0.0466933221638043
 ITGA10,ENSG00000143127,0.309850198966167
 ARHGEF35,ENSG00000213214,2.86289557993221
 AZI1,ENSG00000141577,0.0435353631509482
 XKR6,ENSG00000171044,0.640188035519419
 CTXN2,ENSG00000233932,-2.20654575598356
 CTXN3,ENSG00000205279,-2.48712337780857
 CCKBR,ENSG00000110148,-0.620810834508304
 MAML2,ENSG00000184384,0.237551648181156
 MAML3,ENSG00000196782,-0.285011907494815
 MAML1,ENSG00000161021,0.0928552076154414
 B3GNT5,ENSG00000176597,0.109586789598337
 HERC1,ENSG00000103657,0.111085851943327
 HERC3,ENSG00000138641,-0.558502614957898
 HERC5,ENSG00000138646,0.211880658864748
 HERC4,ENSG00000148634,-0.125438881832395
 HERC6,ENSG00000138642,-0.0467997367048568
 PEX5L,ENSG00000114757,-1.32104817394923
 C17orf59,ENSG00000196544,-0.541694260207775
 C17orf58,ENSG00000186665,-0.115014354074832
 SLCO2B1,ENSG00000137491,0.132432445681964
 C17orf51,ENSG00000212719,-1.44572395191315
 C17orf53,ENSG00000125319,-0.738839273689303
 MKNK2,ENSG00000099875,0.197160924021144
 LCLAT1,ENSG00000172954,0.176268185672403
 MKNK1,ENSG00000079277,-0.360827504887124
 BEAN1,ENSG00000166546,-0.220394730656583
 AAR2,ENSG00000131043,-0.321015930662297
 BPI,ENSG00000101425,-0.509373268570085
 OSBP2,ENSG00000184792,-0.0971693621692005
 LRP2,ENSG00000081479,7.82132120309032
 LRP3,ENSG00000130881,-0.351627581703297
 LRP1,ENSG00000123384,-0.784839452415781
 LRP6,ENSG00000070018,0.29205947096022
 LRP4,ENSG00000134569,-0.748775534442516
 LRP5,ENSG00000162337,1.19283292589823
 LRP8,ENSG00000157193,2.34847581073296
 AC002365.1,ENSG00000234469,-0.226171437359777
 HLA-DOA,ENSG00000204252,0.61585718192345
 HLA-DOB,ENSG00000241106,0.556627911207334
 CALR3,ENSG00000269058,0.881619552496229
 STIM1,ENSG00000167323,-0.0106745386115292
 STIM2,ENSG00000109689,0.0681385178251203
 ANTXR1,ENSG00000169604,0.844029656295411
 ANTXR2,ENSG00000163297,-0.627531349352896
 OR2T8,ENSG00000177462,3.95412186514963
 OR51S1,ENSG00000176922,-0.224174608282798
 MAP2,ENSG00000078018,-0.30594462028292
 C8A,ENSG00000157131,-0.23552642546095
 C8B,ENSG00000021852,-1.11004195960826
 MAP6,ENSG00000171533,-0.326931129213561
 MAP7,ENSG00000135525,0.646624140392089
 MAP4,ENSG00000047849,-1.21078334718875
 ALG1L2,ENSG00000251287,0.776087793937638
 TEAD3,ENSG00000007866,0.268629601541616
 TEAD2,ENSG00000074219,0.347648929710531
 TEAD1,ENSG00000187079,0.057972886770855
 CAMLG,ENSG00000164615,-0.63881486622536
 TEAD4,ENSG00000197905,2.1476020044861
 PTPN22,ENSG00000134242,0.510945354569491
 FAM180A,ENSG00000189320,1.69358706764731
 FAM180B,ENSG00000196666,3.11485435387307
 PTPN21,ENSG00000070778,0.880640653041675
 PLEKHF2,ENSG00000175895,-0.130461322602486
 CHIT1,ENSG00000133063,1.62246858535767
 AP000783.1,ENSG00000254667,0.529768886197803
 SERPINI1,ENSG00000163536,-0.901313610531355
 SERPINI2,ENSG00000114204,-0.752337294847194
 FANK1,ENSG00000203780,2.47543197974323
 SPATA5L1,ENSG00000171763,-0.176894949373187
 MTPN,ENSG00000105887,-0.148746736101297
 SRP54,ENSG00000100883,-0.303216106657739
 EPHA10,ENSG00000183317,-0.760184182067052
 DMRTA2,ENSG00000142700,-0.979218680452207
 DMRTA1,ENSG00000176399,1.51475981207308
 EBPL,ENSG00000123179,0.0294173204977694
 YY1AP1,ENSG00000163374,-0.0868654176596233
 TOM1L2,ENSG00000175662,0.215482906898283
 MAPT,ENSG00000186868,-2.96627086938574
 HLA-DQA1,ENSG00000196735,0.90702796170769
 HLA-DQA2,ENSG00000237541,0.690119218062202
 C14orf23,ENSG00000186960,-0.825131494122753
 UTS2B,ENSG00000188958,-0.376628754842301
 C14orf28,ENSG00000179476,0.0697758197394469
 UTS2R,ENSG00000181408,3.3314954950373
 MSR1,ENSG00000038945,-0.76731832756396
 AVIL,ENSG00000135407,1.06265629497259
 ANKMY1,ENSG00000144504,0.243108770334083
 ANKMY2,ENSG00000106524,-0.130654750507676
 TMCO5A,ENSG00000166069,-0.341471307058366
 HK2,ENSG00000159399,0.211700087488811
 HK3,ENSG00000160883,-0.546780660108102
 MOB3B,ENSG00000120162,0.365432954684499
 MSRA,ENSG00000175806,-0.749698051636049
 SUPT4H1,ENSG00000213246,-0.47411648312095
 TBX1,ENSG00000184058,2.91304882722158
 CTNND1,ENSG00000198561,0.90219812373014
 EED,ENSG00000074266,0.0206456844200362
 MAPKAPK5,ENSG00000089022,-0.0538560649011163
 MAPKAPK3,ENSG00000114738,0.868829109867531
 MAPKAPK2,ENSG00000162889,0.00222814776724584
 PDHX,ENSG00000110435,-0.745281945413602
 SAMD5,ENSG00000203727,0.467885757267785
 SAMD7,ENSG00000187033,-0.294376421033256
 SAMD1,ENSG00000141858,-0.569126354111225
 SAMD3,ENSG00000164483,0.196755796702486
 PDHB,ENSG00000168291,-0.8694660569077
 SAMD8,ENSG00000156671,-0.990149731925074
 TMEM38A,ENSG00000072954,-1.34645530056473
 TIAL1,ENSG00000151923,0.329372941321938
 LRRC18,ENSG00000165383,-1.59937898397565
 LRRC19,ENSG00000184434,0.107831988834482
 LRRC17,ENSG00000128606,0.417255294682223
 LRRC14,ENSG00000160959,0.365009960887851
 LRRC15,ENSG00000172061,3.68938228417043
 ARPP19,ENSG00000128989,-0.575330991548519
 LRRC10,ENSG00000198812,-1.29791376139795
 FAM111B,ENSG00000189057,0.444055089750201
 FAM111A,ENSG00000166801,1.38767522382444
 SVOP,ENSG00000166111,-3.41759808821254
 CCDC101,ENSG00000176476,0.294292189540149
 FAHD2B,ENSG00000144199,-1.85868738738108
 FAHD2A,ENSG00000115042,0.994396973048078
 DROSHA,ENSG00000113360,0.241464279311858
 CCDC105,ENSG00000160994,-1.05338934875102
 CCDC104,ENSG00000163001,0.3479903454473
 CCDC107,ENSG00000159884,-0.918613988267603
 CCDC108,ENSG00000181378,2.44765872194567
 FUBP3,ENSG00000107164,0.372180613139259
 CHRNA4,ENSG00000101204,2.3915327001271
 CHRNA5,ENSG00000169684,-1.47423828336837
 CHRNA6,ENSG00000147434,0.606797413698213
 CHRNA7,ENSG00000175344,1.69811954428853
 CHRNA1,ENSG00000138435,-1.95162246380387
 CHRNA2,ENSG00000120903,-1.93967870942432
 CHRNA3,ENSG00000080644,-0.0134331440715397
 CHRNA9,ENSG00000174343,1.74810215164507
 RP11-272B17.2,ENSG00000257230,-0.440409422829708
 AP001631.10,ENSG00000228120,-0.227591848822352
 CD164,ENSG00000135535,0.737558437043069
 LENEP,ENSG00000163352,1.71150445456108
 XBP1,ENSG00000100219,0.436460716797473
 FSHB,ENSG00000131808,-1.08919903854488
 SPATA9,ENSG00000145757,-0.541955337485627
 BCMO1,ENSG00000135697,-0.0880646903853925
 AQP12B,ENSG00000185176,0.348508190803707
 AQP12A,ENSG00000184945,1.00016334087744
 FSHR,ENSG00000170820,-1.65173416827372
 PEF1,ENSG00000162517,0.479774932941201
 AP5Z1,ENSG00000242802,0.125312945870578
 VBP1,ENSG00000155959,-0.635058366965718
 SPATA7,ENSG00000042317,0.547869491043545
 CD5L,ENSG00000073754,-1.36023145489752
 METTL11B,ENSG00000203740,-0.403469862820558
 C3orf83,ENSG00000225526,-0.944324464476958
 C3orf80,ENSG00000180044,-0.930139154019367
 FGFR1OP2,ENSG00000111790,-0.405259680480146
 C3orf84,ENSG00000236980,-0.144289069428583
 VRTN,ENSG00000133980,0.203957287731546
 PABPN1L,ENSG00000205022,-0.879078717861193
 PTPLA,ENSG00000165996,-0.942223099432792
 PTPLB,ENSG00000206527,-0.736265962685655
 KDM2A,ENSG00000173120,-0.081534406500749
 KDM2B,ENSG00000089094,-0.00525647552766085
 SIRPG,ENSG00000089012,1.74970183179117
 PPHLN1,ENSG00000134283,-0.339715688140997
 SIRPD,ENSG00000125900,-0.328073439180644
 SIRPA,ENSG00000198053,-1.64028956716811
 TRAPPC9,ENSG00000167632,-0.136263928011231
 TRAPPC8,ENSG00000153339,-0.277169312944125
 TRAPPC1,ENSG00000170043,-0.390675419306141
 TRAPPC3,ENSG00000054116,0.33140306833124
 TRAPPC2,ENSG00000196459,-0.0383133064342337
 TRAPPC5,ENSG00000181029,-0.414859616629796
 TRAPPC4,ENSG00000196655,-0.379143934031377
 PRPH,ENSG00000135406,0.0127314247932018
 WASH4P,ENSG00000234769,0.278752081845862
 MTCP1,ENSG00000214827,0.0241919645911257
 PSMG4,ENSG00000180822,0.397164110245019
 ZNF385D,ENSG00000151789,-0.772110944598671
 PSMG1,ENSG00000183527,0.0895929904837415
 PSMG2,ENSG00000128789,-0.235606239551664
 PSMG3,ENSG00000157778,-0.29083266517688
 C9orf117,ENSG00000160401,0.482282045384716
 C9orf116,ENSG00000160345,1.06763864992332
 C9orf114,ENSG00000198917,-0.0344390176204135
 FOXM1,ENSG00000111206,0.441179188942757
 GDAP2,ENSG00000196505,0.137570766944622
 GDAP1,ENSG00000104381,-0.00114590562826671
 FAHD1,ENSG00000180185,-0.747926340942513
 ILDR2,ENSG00000143195,-2.18894204588379
 ILDR1,ENSG00000145103,4.88987899961116
 GLTP,ENSG00000139433,-0.248048099508059
 IL3RA,ENSG00000185291,0.628582711057081
 RP11-1C1.5,ENSG00000249160,-0.404252057833757
 NADSYN1,ENSG00000172890,0.390349465335133
 PTBP1,ENSG00000011304,0.589988667083486
 PDDC1,ENSG00000177225,-0.11997118493828
 PIN1,ENSG00000127445,-0.996291347689204
 UBTF,ENSG00000108312,0.181393652648083
 CDCA2,ENSG00000184661,-0.252339462980465
 CDCA3,ENSG00000111665,-0.331374188029394
 CDCA7,ENSG00000144354,-0.647366642662859
 CDCA4,ENSG00000170779,-0.0920012284464472
 CDCA5,ENSG00000146670,-0.798595102782419
 CDCA8,ENSG00000134690,-0.429860448666015
