 gene    name , gene    ENS ,Colon-Sigmoid
 FGR,ENSG00000000938,-0.105579527397809
 SHMT2,ENSG00000182199,-0.226980298792606
 USP36,ENSG00000055483,-0.0654069787269884
 FGG,ENSG00000171557,-0.723807850740873
 FGA,ENSG00000171560,-0.328122300220752
 FGB,ENSG00000171564,-0.646184690430822
 EXT2,ENSG00000151348,0.0657737321955291
 EXT1,ENSG00000182197,0.328381874753072
 ALDH5A1,ENSG00000112294,-0.488294022825413
 C14orf164,ENSG00000215277,0.152102130929392
 SPTY2D1,ENSG00000179119,-0.017744622039294
 TCTA,ENSG00000145022,-0.238947559564736
 OCM,ENSG00000122543,-0.0504672630013532
 TEFM,ENSG00000172171,0.137099681658151
 CASD1,ENSG00000127995,0.128253921741654
 APOBEC2,ENSG00000124701,0.745180546387625
 CEL,ENSG00000170835,0.137209462424132
 UBA52,ENSG00000221983,0.0661255072149731
 IL9R,ENSG00000124334,-0.315502820168983
 UHRF1BP1L,ENSG00000111647,-0.113014528306677
 BFSP1,ENSG00000125864,-0.535019913898504
 RNASEH2A,ENSG00000104889,-0.329385523620649
 RNASEH2C,ENSG00000172922,0.344734371894965
 RNASEH2B,ENSG00000136104,0.258988660550491
 MAOB,ENSG00000069535,-0.0140794319197057
 MAOA,ENSG00000189221,0.281409360958706
 NEIL1,ENSG00000140398,-0.23325867907367
 NEIL3,ENSG00000109674,-0.517389426722744
 NEIL2,ENSG00000154328,-0.167823577739587
 HNRNPR,ENSG00000125944,0.135051996010859
 CLYBL,ENSG00000125246,-0.338151722988718
 AHI1,ENSG00000135541,-0.108960094140688
 HNRNPU,ENSG00000153187,-0.125386046464977
 MMP25,ENSG00000008516,-1.08172794968448
 MESP1,ENSG00000166823,0.572681385882679
 MESP2,ENSG00000188095,-1.749003404979
 MMP27,ENSG00000137675,-0.0801660595531807
 SNCAIP,ENSG00000064692,-0.115481310978029
 C1QBP,ENSG00000108561,0.0170562828053345
 HNRNPL,ENSG00000104824,-0.0368166485651894
 UFM1,ENSG00000120686,0.181524405571048
 TAAR2,ENSG00000146378,0.072478999211097
 AIFM3,ENSG00000183773,-0.146128460836642
 UVSSA,ENSG00000163945,-0.10164932619941
 SCN9A,ENSG00000169432,2.56213179908012
 VSTM5,ENSG00000214376,1.88469970180982
 VSTM4,ENSG00000165633,-0.0221677748519366
 RAD54B,ENSG00000197275,0.0764391415103029
 RAD54L,ENSG00000085999,-0.450597999424017
 ABCB1,ENSG00000085563,-0.940658730048504
 ABCB7,ENSG00000131269,0.0711619561857327
 ABCB6,ENSG00000115657,-0.0808296510940787
 ABCB5,ENSG00000004846,2.02895518807253
 ABCB4,ENSG00000005471,1.53711024768019
 ABCB9,ENSG00000150967,-0.606900784691074
 ABCB8,ENSG00000197150,0.0418645301747225
 SLC9A7,ENSG00000065923,-0.743904981586048
 GPC4,ENSG00000076716,0.864831425524004
 GOLGB1,ENSG00000173230,0.0411466921756978
 DNLZ,ENSG00000213221,0.541349877127889
 PMAIP1,ENSG00000141682,1.28477996837131
 SLC9A8,ENSG00000197818,-0.190363175902739
 IST1,ENSG00000182149,-0.0710425491066709
 SNRNP200,ENSG00000144028,-0.109223670263889
 GADD45A,ENSG00000116717,-0.613561579378159
 GADD45B,ENSG00000099860,-1.24051104440872
 GADD45G,ENSG00000130222,-0.96460319347504
 ZYG11B,ENSG00000162378,0.324877854961752
 ZYG11A,ENSG00000203995,-0.993920099387413
 SPEF1,ENSG00000101222,-0.516025725062639
 SPEF2,ENSG00000152582,-0.365985056687253
 ZNF273,ENSG00000198039,0.0862371624830801
 ZNF277,ENSG00000198839,0.142399530743726
 ZNF276,ENSG00000158805,-0.0479628590473158
 ZNF274,ENSG00000171606,0.110870968831576
 KCNV2,ENSG00000168263,0.562121563579877
 KCNV1,ENSG00000164794,1.13539210262039
 PLCB1,ENSG00000182621,0.798237142401461
 PLGRKT,ENSG00000107020,0.290930251505771
 ITGA10,ENSG00000143127,-0.496881632657739
 ARHGEF35,ENSG00000213214,0.101344917487796
 AZI1,ENSG00000141577,0.0785151413712358
 XKR6,ENSG00000171044,0.183666382550378
 CTXN2,ENSG00000233932,0.120594155241843
 CTXN3,ENSG00000205279,-0.984662493530516
 CCKBR,ENSG00000110148,-0.721733518503819
 MAML2,ENSG00000184384,-0.337441405403574
 MAML3,ENSG00000196782,-0.613733807211373
 MAML1,ENSG00000161021,0.22628421594256
 B3GNT5,ENSG00000176597,-0.146288547003665
 HERC1,ENSG00000103657,-0.133333347097689
 HERC3,ENSG00000138641,-0.301426826304266
 HERC5,ENSG00000138646,-0.323183194542597
 HERC4,ENSG00000148634,0.268595564359004
 HERC6,ENSG00000138642,-0.171296087548429
 PEX5L,ENSG00000114757,-2.07104603697273
 C17orf59,ENSG00000196544,-0.221787096170408
 C17orf58,ENSG00000186665,-0.491453965184903
 SLCO2B1,ENSG00000137491,-0.307860386602247
 C17orf51,ENSG00000212719,0.233656903333317
 C17orf53,ENSG00000125319,-0.642085044506596
 MKNK2,ENSG00000099875,-0.108642405591294
 LCLAT1,ENSG00000172954,0.239412855757181
 MKNK1,ENSG00000079277,0.61365211350796
 BEAN1,ENSG00000166546,-0.686077089763056
 AAR2,ENSG00000131043,0.229022008659188
 BPI,ENSG00000101425,-0.983002994425806
 OSBP2,ENSG00000184792,-0.528348537558621
 LRP2,ENSG00000081479,-3.36113161310727
 LRP3,ENSG00000130881,-0.0577032519625802
 LRP1,ENSG00000123384,0.102898875633346
 LRP6,ENSG00000070018,0.415763575995238
 LRP4,ENSG00000134569,-0.533117722355748
 LRP5,ENSG00000162337,0.683622140404319
 LRP8,ENSG00000157193,-0.669531567163048
 AC002365.1,ENSG00000234469,0.148656762948334
 HLA-DOA,ENSG00000204252,-0.239087590942545
 HLA-DOB,ENSG00000241106,0.458462907778346
 CALR3,ENSG00000269058,0.184017589712851
 STIM1,ENSG00000167323,-0.394069306085587
 STIM2,ENSG00000109689,-0.143882565684121
 ANTXR1,ENSG00000169604,0.147868987319957
 ANTXR2,ENSG00000163297,1.26778657581884
 OR2T8,ENSG00000177462,0.379064150338881
 OR51S1,ENSG00000176922,-0.0526182786094913
 MAP2,ENSG00000078018,-1.16403671929278
 C8A,ENSG00000157131,-0.683904914407298
 C8B,ENSG00000021852,-0.187868052332537
 MAP6,ENSG00000171533,0.447162570714114
 MAP7,ENSG00000135525,-0.887536765894891
 MAP4,ENSG00000047849,0.426162813761718
 ALG1L2,ENSG00000251287,0.017589229820897
 TEAD3,ENSG00000007866,1.50006770816882
 TEAD2,ENSG00000074219,0.936249479912247
 TEAD1,ENSG00000187079,1.27996154581727
 CAMLG,ENSG00000164615,0.041123974914698
 TEAD4,ENSG00000197905,0.750852114704875
 PTPN22,ENSG00000134242,-0.108624737231066
 FAM180A,ENSG00000189320,1.0456477673646
 FAM180B,ENSG00000196666,-1.6500829092362
 PTPN21,ENSG00000070778,0.500184111985995
 PLEKHF2,ENSG00000175895,-0.06600728561899
 CHIT1,ENSG00000133063,-1.27440863827609
 AP000783.1,ENSG00000254667,-0.446234844660579
 SERPINI1,ENSG00000163536,-1.32797515261961
 SERPINI2,ENSG00000114204,-1.71436677828803
 FANK1,ENSG00000203780,0.0752591177168855
 SPATA5L1,ENSG00000171763,0.130549530135017
 MTPN,ENSG00000105887,-0.268562404415769
 SRP54,ENSG00000100883,-0.0650930998128928
 EPHA10,ENSG00000183317,0.822001255010989
 DMRTA2,ENSG00000142700,-1.21997761364645
 DMRTA1,ENSG00000176399,-1.22625772231216
 EBPL,ENSG00000123179,0.105886234924949
 YY1AP1,ENSG00000163374,0.0254488618717333
 TOM1L2,ENSG00000175662,0.0759718249470248
 MAPT,ENSG00000186868,0.561786465523301
 HLA-DQA1,ENSG00000196735,0.407580808946324
 HLA-DQA2,ENSG00000237541,-0.326839204161438
 C14orf23,ENSG00000186960,-2.34127451394985
 UTS2B,ENSG00000188958,0.59665555937245
 C14orf28,ENSG00000179476,0.564363688745922
 UTS2R,ENSG00000181408,-1.19849200321465
 MSR1,ENSG00000038945,0.450009155227526
 AVIL,ENSG00000135407,0.4366356982701
 ANKMY1,ENSG00000144504,-0.363111468363749
 ANKMY2,ENSG00000106524,-0.188087108060436
 TMCO5A,ENSG00000166069,0.202896878519443
 HK2,ENSG00000159399,-0.863637583487877
 HK3,ENSG00000160883,0.920275076938322
 MOB3B,ENSG00000120162,-0.0641283046406776
 MSRA,ENSG00000175806,-0.120024726728801
 SUPT4H1,ENSG00000213246,0.00969468389650078
 TBX1,ENSG00000184058,-0.0738769467001313
 CTNND1,ENSG00000198561,0.327704283225909
 EED,ENSG00000074266,0.0114028942304733
 MAPKAPK5,ENSG00000089022,0.14629916094726
 MAPKAPK3,ENSG00000114738,-0.375997472120221
 MAPKAPK2,ENSG00000162889,0.324351277055356
 PDHX,ENSG00000110435,-0.29122633685061
 SAMD5,ENSG00000203727,0.746463629020825
 SAMD7,ENSG00000187033,-0.0581907023647183
 SAMD1,ENSG00000141858,0.204764230925175
 SAMD3,ENSG00000164483,-0.901256196195294
 PDHB,ENSG00000168291,-0.183705257007306
 SAMD8,ENSG00000156671,-0.177527100128261
 TMEM38A,ENSG00000072954,-1.07164349027567
 TIAL1,ENSG00000151923,0.228979105231738
 LRRC18,ENSG00000165383,-0.284574644102381
 LRRC19,ENSG00000184434,0.403011725090185
 LRRC17,ENSG00000128606,-0.407989726885767
 LRRC14,ENSG00000160959,0.158629062175836
 LRRC15,ENSG00000172061,2.7874486552987
 ARPP19,ENSG00000128989,-0.027646389372781
 LRRC10,ENSG00000198812,-0.731144414629471
 FAM111B,ENSG00000189057,0.0578797331137014
 FAM111A,ENSG00000166801,0.458974392747895
 SVOP,ENSG00000166111,2.1052752297076
 CCDC101,ENSG00000176476,0.314713069111722
 FAHD2B,ENSG00000144199,-0.714807932376955
 FAHD2A,ENSG00000115042,-0.337280621185757
 DROSHA,ENSG00000113360,0.155016748417523
 CCDC105,ENSG00000160994,-0.251075097533874
 CCDC104,ENSG00000163001,0.060019557164394
 CCDC107,ENSG00000159884,0.611092062358465
 CCDC108,ENSG00000181378,0.663684881629146
 FUBP3,ENSG00000107164,0.119424429917985
 CHRNA4,ENSG00000101204,-1.44403427672644
 CHRNA5,ENSG00000169684,1.94151245737403
 CHRNA6,ENSG00000147434,-1.25475498328383
 CHRNA7,ENSG00000175344,0.391327791004477
 CHRNA1,ENSG00000138435,-0.935731539088017
 CHRNA2,ENSG00000120903,-1.52805882281287
 CHRNA3,ENSG00000080644,4.57340531109061
 CHRNA9,ENSG00000174343,-0.720407676966848
 RP11-272B17.2,ENSG00000257230,-0.0207322738739024
 AP001631.10,ENSG00000228120,0.729610728570216
 CD164,ENSG00000135535,0.124547300829873
 LENEP,ENSG00000163352,-0.225482470551463
 XBP1,ENSG00000100219,-0.296188733194757
 FSHB,ENSG00000131808,-0.243031767001259
 SPATA9,ENSG00000145757,0.154089410427469
 BCMO1,ENSG00000135697,0.777226570819591
 AQP12B,ENSG00000185176,3.73877110291619
 AQP12A,ENSG00000184945,2.04331117458679
 FSHR,ENSG00000170820,0.533592888601597
 PEF1,ENSG00000162517,-0.0340607850120824
 AP5Z1,ENSG00000242802,0.0740542786056149
 VBP1,ENSG00000155959,0.0653169088274869
 SPATA7,ENSG00000042317,-0.00372585264166359
 CD5L,ENSG00000073754,-0.196916900770961
 METTL11B,ENSG00000203740,-0.262720246367158
 C3orf83,ENSG00000225526,-0.788657700742024
 C3orf80,ENSG00000180044,4.12546069300705
 FGFR1OP2,ENSG00000111790,0.144787734285634
 C3orf84,ENSG00000236980,0.465468685178119
 VRTN,ENSG00000133980,-0.260756408101899
 PABPN1L,ENSG00000205022,-1.30279656020218
 PTPLA,ENSG00000165996,1.50311265000324
 PTPLB,ENSG00000206527,-0.162711741976434
 KDM2A,ENSG00000173120,0.225957706698255
 KDM2B,ENSG00000089094,0.0166790726160144
 SIRPG,ENSG00000089012,-0.410405062702669
 PPHLN1,ENSG00000134283,0.0414862036738512
 SIRPD,ENSG00000125900,-0.144844610950043
 SIRPA,ENSG00000198053,-0.205007851507065
 TRAPPC9,ENSG00000167632,-0.46689503470041
 TRAPPC8,ENSG00000153339,0.0294843440364931
 TRAPPC1,ENSG00000170043,-0.162853166574665
 TRAPPC3,ENSG00000054116,0.291918875803082
 TRAPPC2,ENSG00000196459,0.29356321948384
 TRAPPC5,ENSG00000181029,0.0361049451002834
 TRAPPC4,ENSG00000196655,-0.17272286295236
 PRPH,ENSG00000135406,3.51648392852134
 WASH4P,ENSG00000234769,0.2475247797568
 MTCP1,ENSG00000214827,0.287413976497066
 PSMG4,ENSG00000180822,0.172006119090407
 ZNF385D,ENSG00000151789,0.02361060014317
 PSMG1,ENSG00000183527,-0.124314230690699
 PSMG2,ENSG00000128789,0.0886771106669921
 PSMG3,ENSG00000157778,0.217490839706795
 C9orf117,ENSG00000160401,-0.405376769676662
 C9orf116,ENSG00000160345,-0.242715878883598
 C9orf114,ENSG00000198917,-0.176213853536236
 FOXM1,ENSG00000111206,0.148745839675684
 GDAP2,ENSG00000196505,0.094749181469693
 GDAP1,ENSG00000104381,-0.711849940669267
 FAHD1,ENSG00000180185,0.268886093783311
 ILDR2,ENSG00000143195,1.78433382347877
 ILDR1,ENSG00000145103,-0.694269309746928
 GLTP,ENSG00000139433,0.062466493565098
 IL3RA,ENSG00000185291,0.143968336876221
 RP11-1C1.5,ENSG00000249160,0.0603737783735217
 NADSYN1,ENSG00000172890,-0.0402428731877664
 PTBP1,ENSG00000011304,0.0943358518138557
 PDDC1,ENSG00000177225,0.0999899727256793
 PIN1,ENSG00000127445,-0.188118316761519
 UBTF,ENSG00000108312,0.137720854036307
 CDCA2,ENSG00000184661,0.0180797622631039
 CDCA3,ENSG00000111665,-0.0530868316656598
 CDCA7,ENSG00000144354,-1.53230673314648
 CDCA4,ENSG00000170779,0.407893954589177
 CDCA5,ENSG00000146670,-0.530466617043389
 CDCA8,ENSG00000134690,-0.411425507700585
 CRB1,ENSG00000134376,-0.708146669563232
 RSF1,ENSG00000048649,-0.0195349075392925
 CRB2,ENSG00000148204,0.513856212862238
 KDM4B,ENSG00000127663,-0.241775593642242
 KRT74,ENSG00000170484,-0.76074571127038
 SPRED1,ENSG00000166068,0.318324808189324
 SPRED2,ENSG00000198369,-0.0941198514328518
 SPRED3,ENSG00000188766,0.407433621913467
 KRT76,ENSG00000185069,0.0723993475813714
 ASTL,ENSG00000188886,-1.4109031461388
 RELT,ENSG00000054967,0.129375703845371
 RELN,ENSG00000189056,-0.994742327240572
 RELA,ENSG00000173039,0.0661815264192317
 HDGF,ENSG00000143321,-0.00212456955901978
 CRISPLD2,ENSG00000103196,0.347438709338207
 CRISPLD1,ENSG00000121005,0.909247530888383
 PTH2R,ENSG00000144407,-0.609241003426167
 UBE2R2,ENSG00000107341,0.114991066001551
 FAM69C,ENSG00000187773,1.47012237559047
 FAM69B,ENSG00000165716,-0.115626867479819
 FAM69A,ENSG00000154511,0.298307192249209
 KLK3,ENSG00000142515,0.436799142123919
 KLK4,ENSG00000167749,0.527536958303965
 KLK5,ENSG00000167754,-2.20001797341206
 KLK6,ENSG00000167755,-2.61312610877087
 KLK7,ENSG00000169035,-2.84080654636678
 KLK9,ENSG00000213022,0.0343739667137815
 ZNF841,ENSG00000197608,0.0507101708123925
 ZNF843,ENSG00000176723,-0.477951557842475
 RHBDL2,ENSG00000158315,-0.272968199115875
 RHBDL3,ENSG00000141314,0.454332905114196
 ZNF846,ENSG00000196605,-0.113331213651638
 RHBDL1,ENSG00000103269,-0.297489424276842
 COPS8,ENSG00000198612,-0.036924597672861
 COPS6,ENSG00000168090,0.138184957218641
 ZNF592,ENSG00000166716,0.0944945579325755
 ZNF593,ENSG00000142684,-0.874497928441056
 ZNF596,ENSG00000172748,-0.107258480803373
 MDGA1,ENSG00000112139,-0.150896419781976
 MDGA2,ENSG00000139915,1.294722616721
 ZNF598,ENSG00000167962,0.125015273871509
 ZNF599,ENSG00000153896,0.102389788522182
 ZFR2,ENSG00000105278,1.15014150712797
 FDFT1,ENSG00000079459,-0.527386854686533
 FAM135A,ENSG00000082269,-0.119943323628023
 FAM135B,ENSG00000147724,1.56224600188259
 IGF2,ENSG00000167244,0.3158117847634
 IGF1,ENSG00000017427,-0.57113986361043
 SST,ENSG00000157005,2.58425681760467
 CYP27A1,ENSG00000135929,0.0600890021141949
 DDRGK1,ENSG00000198171,-0.526023638680792
 FBXL20,ENSG00000108306,-0.290597536210472
 FBXL22,ENSG00000197361,1.86330483628666
 SSB,ENSG00000138385,0.203669422696573
 TSG101,ENSG00000074319,-0.0737263585289232
 ZNF334,ENSG00000198185,0.213623182711117
 FAM168B,ENSG00000152102,0.0304652287568533
 ZNF333,ENSG00000160961,0.263440855523116
 ZNF330,ENSG00000109445,0.118596280377527
 FAM168A,ENSG00000054965,-0.143905958481061
 TEX15,ENSG00000133863,-3.34621496808499
 TEX14,ENSG00000121101,-0.0605159512403209
 TEX11,ENSG00000120498,1.23639923754963
 TEX10,ENSG00000136891,0.215727692605203
 TEX12,ENSG00000150783,0.389889070391644
 NOTCH2NL,ENSG00000213240,-0.0213315501507957
 TATDN1,ENSG00000147687,0.140160252818054
 TESPA1,ENSG00000135426,-0.151741444524499
 THYN1,ENSG00000151500,0.0667936903454317
 NTF3,ENSG00000185652,0.0724566896126805
 NTF4,ENSG00000225950,-0.679962038987502
 UGDH,ENSG00000109814,0.42019025697089
 NCAPH2,ENSG00000025770,-0.0639080692429442
 SLCO1A2,ENSG00000084453,-2.86831665204673
 TSEN54,ENSG00000182173,-0.151607885312589
 MFSD11,ENSG00000092931,-0.133528612513284
 CYP24A1,ENSG00000019186,-1.15046268259164
 GTF3C2,ENSG00000115207,-0.0327152451755989
 GTF3C1,ENSG00000077235,-0.224958329514946
 ZNF33B,ENSG00000196693,0.10987097583091
 ZNF33A,ENSG00000189180,0.0115149387813655
 TTC23,ENSG00000103852,0.7932938954945
 SNRNP48,ENSG00000168566,0.128116363735499
 MAD2L2,ENSG00000116670,0.0175783422564764
 MAD2L1,ENSG00000164109,-0.450305871006097
 BMPER,ENSG00000164619,-0.820444714098611
 LRP2BP,ENSG00000109771,0.0593363965384631
 ENO2,ENSG00000111674,0.098953480748765
 CDRT15L2,ENSG00000214819,0.256761529233513
 DYNLL1,ENSG00000088986,0.105227446449586
 DYNLL2,ENSG00000264364,-0.0604638792173246
 KHDC1,ENSG00000135314,-0.784829489254242
 GPS1,ENSG00000169727,-0.0074960094309883
 GPS2,ENSG00000132522,0.126484062271695
 GLO1,ENSG00000124767,-0.16796978640068
 AC112715.2,ENSG00000224132,1.04344090423435
 NPY1R,ENSG00000164128,-1.10244580904301
 TTC14,ENSG00000163728,0.288315919099176
 TTC17,ENSG00000052841,0.110191898900155
 TTC16,ENSG00000167094,-0.906051920436491
 TTC13,ENSG00000143643,0.129079800764694
 TTC12,ENSG00000149292,0.0598140603834877
 TTC19,ENSG00000011295,-0.293490673272948
 TTC18,ENSG00000156042,-0.56979487537575
 EPGN,ENSG00000182585,-0.787281260597297
 SLC31A2,ENSG00000136867,-0.976788311277221
 ZFP92,ENSG00000189420,0.427513148399623
 ZFP90,ENSG00000184939,0.0541195232977819
 RICTOR,ENSG00000164327,-0.055290721336694
 EGR2,ENSG00000122877,0.617485940791923
 EGR3,ENSG00000179388,-0.320514650431883
 EGR1,ENSG00000120738,-0.122834939854528
 EGR4,ENSG00000135625,-0.00999032715115579
 DALRD3,ENSG00000178149,-0.268015059945428
 INF2,ENSG00000203485,0.235736923626304
 PCDHA10,ENSG00000250120,0.0071712842125695
 PCDHA11,ENSG00000249158,-0.36222026233789
 PCDHA12,ENSG00000251664,0.671072173616842
 PCDHA13,ENSG00000239389,0.413698089820022
 PROK1,ENSG00000143125,0.517505407698816
 PROK2,ENSG00000163421,-0.362005857605876
 EPG5,ENSG00000152223,-0.236452986702543
 PTDSS1,ENSG00000156471,-0.213565539290764
 PTDSS2,ENSG00000174915,0.015398852395243
 MLIP,ENSG00000146147,-0.806122810184037
 CHCHD10,ENSG00000250479,0.188739346512024
 CNTD1,ENSG00000176563,0.0561019679542466
 CNTD2,ENSG00000105219,0.116212942827197
 HPDL,ENSG00000186603,-0.255264382249842
 AC008132.13,ENSG00000161103,0.228950997266657
 GTF2A1L,ENSG00000242441,2.04286916651306
 ZEB2,ENSG00000169554,0.246619162114745
 FBXO45,ENSG00000174013,0.0195166310794108
 FBXO44,ENSG00000132879,-0.715440367461308
 FBXO47,ENSG00000204952,0.157722773674708
 FBXO40,ENSG00000163833,-2.32211214773315
 FBXO43,ENSG00000156509,-1.49833084690731
 FBXO42,ENSG00000037637,-0.180613830707202
 DCDC2B,ENSG00000222046,0.252620423738361
 DCDC2C,ENSG00000214866,-0.818531485770311
 FBXO48,ENSG00000204923,-0.0514859331883757
 SFRP2,ENSG00000145423,1.69650880091134
 SFRP1,ENSG00000104332,-0.0161314498729187
 SFRP4,ENSG00000106483,-0.570267988257151
 SFRP5,ENSG00000120057,3.08122819068588
 ATAD5,ENSG00000176208,-0.140840295501755
 PRDM9,ENSG00000164256,-0.0208055025388681
 COL1A2,ENSG00000164692,1.38689938735122
 WAPAL,ENSG00000062650,0.0922757509005994
 COL1A1,ENSG00000108821,2.24712228106861
 KIAA1210,ENSG00000250423,-2.96926011873011
 KIAA1211,ENSG00000109265,0.867213693884509
 LACRT,ENSG00000135413,0.470469123392179
 ATAD2,ENSG00000156802,-0.893260981429401
 EIF1B,ENSG00000114784,-0.0546801902161065
 C22orf29,ENSG00000215012,0.0407189728814735
 UNCX,ENSG00000164853,-0.654692221588384
 COG3,ENSG00000136152,0.0100333400366317
 AADAT,ENSG00000109576,0.631496991657617
 C19orf35,ENSG00000188305,-0.365104460945504
 AADAC,ENSG00000114771,0.560191648403555
 COG5,ENSG00000164597,-0.0508060883072358
 C19orf33,ENSG00000167644,-1.022050833098
 EPCAM,ENSG00000119888,0.369620338691953
 COG4,ENSG00000103051,-0.151624922489863
 C12orf49,ENSG00000111412,-0.331463158820074
 C22orf23,ENSG00000128346,1.31680628266488
 COL6A1,ENSG00000142156,1.5265961007119
 WBP2,ENSG00000132471,-0.449449705988476
 COL6A3,ENSG00000163359,2.3918987261566
 COL6A2,ENSG00000142173,1.95565366013378
 COL6A5,ENSG00000172752,-0.654261729565961
 WBP5,ENSG00000185222,0.0605328917294203
 COL6A6,ENSG00000206384,-1.23917926951589
 KLK12,ENSG00000186474,-1.67078041542109
 KLK13,ENSG00000167759,-1.33737031548075
 KLK10,ENSG00000129451,-0.177268474937128
 KLK11,ENSG00000167757,-1.96366504581341
 KLK15,ENSG00000174562,0.739556536222434
 PLLP,ENSG00000102934,-2.19720486605362
 TMA16,ENSG00000198498,0.251545821991528
 SPG20OS,ENSG00000120664,-0.166243345862249
 PCM1,ENSG00000078674,0.135829668439243
 LRRK1,ENSG00000154237,0.482568927313682
 LRRK2,ENSG00000188906,-0.0885131964409073
 TGFB1I1,ENSG00000140682,1.75016462080053
 MRPL11,ENSG00000174547,0.2309786859765
 MRPL13,ENSG00000172172,0.13460442220151
 MRPL14,ENSG00000180992,0.17121549555248
 MRPL15,ENSG00000137547,0.158726867324471
 MRPL16,ENSG00000166902,0.0279250351623588
 MRPL17,ENSG00000158042,0.245411541190521
 MRPL18,ENSG00000112110,0.322901420334394
 MRPL19,ENSG00000115364,0.0881846251351782
 PLA1A,ENSG00000144837,-0.809521517342945
 ANKRD20A2,ENSG00000183148,0.509945145089422
 ANKRD20A4,ENSG00000172014,-1.17425192751251
 SNCG,ENSG00000173267,-0.58684940212612
 SNCB,ENSG00000074317,1.46492339606896
 SNCA,ENSG00000145335,0.416455146401729
 RNF125,ENSG00000101695,-0.688641021820379
 RNF123,ENSG00000164068,-0.121476958164672
 RNF122,ENSG00000133874,-0.703694312910723
 RNF121,ENSG00000137522,-0.236669006617057
 OR11A1,ENSG00000204694,-0.0101850606237444
 SACS,ENSG00000151835,-0.0863458784232946
 TGFBR3L,ENSG00000260001,0.0646903211421341
 EBF4,ENSG00000088881,0.880494710829405
 GPN3,ENSG00000111231,-0.120457585696552
 NBN,ENSG00000104320,0.0821730655957476
 GPN1,ENSG00000198522,0.0266789077852227
 NFKB1,ENSG00000109320,0.212958860664177
 NFKB2,ENSG00000077150,1.28636743640982
 DNPEP,ENSG00000123992,0.087723836236686
 RAB40AL,ENSG00000102128,0.801134151043213
 SIAH1,ENSG00000196470,0.0931285271314087
 SIAH2,ENSG00000181788,-0.153289621340878
 SIAH3,ENSG00000215475,-0.413084609709568
 NSA2,ENSG00000164346,0.435884924750214
 PDZRN4,ENSG00000165966,1.75920146702748
 DDX27,ENSG00000124228,-0.0369027127519664
 PHLPP1,ENSG00000081913,-0.764730382475366
 PDZRN3,ENSG00000121440,1.05792310074688
 EMILIN2,ENSG00000132205,-1.32778299740941
 EMILIN1,ENSG00000138080,1.96611178481246
 ZNF155,ENSG00000204920,-0.158361491330299
 TWSG1,ENSG00000128791,0.430579924415636
 P2RX1,ENSG00000108405,0.972886566234779
 P2RX3,ENSG00000109991,0.321596897060566
 P2RX2,ENSG00000187848,-1.02689696586472
 P2RX5,ENSG00000083454,-0.265288266634529
 P2RX4,ENSG00000135124,0.130481555979304
 P2RX7,ENSG00000089041,0.574805131414192
 PHF6,ENSG00000156531,-0.0759666067889427
 METRNL,ENSG00000176845,-0.0748274262469021
 RMDN2,ENSG00000115841,-0.155269663327415
 RMDN3,ENSG00000137824,-0.227192216890098
 RMDN1,ENSG00000176623,0.121343091811021
 DIS3,ENSG00000083520,-0.168211276397914
 RP3-422G23.4,ENSG00000262543,5.79228423016317
 BAP1,ENSG00000163930,-0.06147813951166
 SHARPIN,ENSG00000179526,0.239783176308693
 ZCCHC13,ENSG00000187969,-0.0468602085272733
 ERRFI1,ENSG00000116285,-0.193313255060902
 ZCCHC11,ENSG00000134744,0.109500669843204
 ZCCHC10,ENSG00000155329,0.33513740067604
 ZCCHC17,ENSG00000121766,-0.172229303554601
 ZCCHC16,ENSG00000187823,-1.04274105416037
 ZCCHC18,ENSG00000166707,-0.412580690731049
 CDRT1,ENSG00000241322,0.164699990295714
 ANKS4B,ENSG00000175311,2.4339853263207
 FKBP10,ENSG00000141756,0.621313877192824
 GUCY1A3,ENSG00000164116,2.02851210768694
 SLC45A4,ENSG00000022567,-0.385672932814927
 SLC45A1,ENSG00000162426,-0.0826687969475705
 PTGR1,ENSG00000106853,-0.176139844361554
 SLC45A3,ENSG00000158715,-1.59379735422365
 SLC45A2,ENSG00000164175,-1.0008950219522
 MTUS2,ENSG00000132938,-0.216630436878074
 IFRD1,ENSG00000006652,0.0754724484653125
 IFRD2,ENSG00000214706,0.336095489895681
 ALS2CL,ENSG00000178038,-0.515063842795787
 RNF222,ENSG00000189051,-0.808210468024181
 FGL1,ENSG00000104760,-0.117578039937003
 IMPAD1,ENSG00000104331,0.0145232860935418
 FZD10,ENSG00000111432,-0.868993803411103
 ADARB1,ENSG00000197381,-0.260442411813402
 CHKA,ENSG00000110721,0.0800783921442482
 CHKB,ENSG00000100288,0.0294517198733176
 BMS1,ENSG00000165733,0.12417273717657
 MRI1,ENSG00000037757,-0.0970857923981978
 MAPK1IP1L,ENSG00000168175,-0.0138579994317984
 DST,ENSG00000151914,0.742235118261536
 DSP,ENSG00000096696,-1.33608815220484
 C17orf112,ENSG00000227011,-0.158115961462942
 THBD,ENSG00000178726,-0.472036969888465
 DSE,ENSG00000111817,0.0529672364993671
 PDAP1,ENSG00000106244,0.299480952842942
 CENPBD1,ENSG00000177946,-0.166268217766558
 TRAPPC2P1,ENSG00000256060,-0.158475466264904
 BCLAF1,ENSG00000029363,-0.0999852517968281
 SLC22A23,ENSG00000137266,0.0638977062394217
