 gene    name , gene    ENS ,Lung
 TMEM31,ENSG00000179363,-0.643511723457842
 TMEM33,ENSG00000109133,-0.0779816899643375
 NT5C1B,ENSG00000185013,0.029466558133168
 NT5C1A,ENSG00000116981,-2.42359196592794
 OTOP1,ENSG00000163982,-1.0726664466252
 OTOP3,ENSG00000182938,-1.41534105482882
 OTOP2,ENSG00000183034,-1.22448837427879
 OR14J1,ENSG00000204695,-0.121857245486266
 POGK,ENSG00000143157,0.274031731547135
 C10orf105,ENSG00000214688,0.32760478381249
 C10orf107,ENSG00000183346,2.420647103361
 SDS,ENSG00000135094,0.879764942904098
 ANO10,ENSG00000160746,-0.241181729969862
 PRUNE2,ENSG00000106772,-1.11164262738705
 APCDD1L,ENSG00000198768,-2.55219559390246
 NRCAM,ENSG00000091129,1.07823567828852
 FAM155B,ENSG00000130054,-3.33106314209341
 PNLIP,ENSG00000175535,0.172835247839184
 CXorf58,ENSG00000165182,0.351325829435902
 CXorf56,ENSG00000018610,-0.292180849065017
 CXorf57,ENSG00000147231,-0.041184116149598
 LYZ,ENSG00000090382,3.85227565382302
 C9orf147,ENSG00000230185,-0.576314886531733
 LYN,ENSG00000254087,1.6994760240999
 PRH2,ENSG00000134551,-0.866502596526348
 LY9,ENSG00000122224,2.8356065956723
 IP6K3,ENSG00000161896,1.75257236516498
 IP6K2,ENSG00000068745,-0.284700888025448
 DPCR1,ENSG00000168631,3.96357309505191
 VPS13C,ENSG00000129003,0.382436908019945
 MYO15A,ENSG00000091536,-0.227081736065701
 KATNBL1,ENSG00000134152,-0.0139120951719806
 NFKBIB,ENSG00000104825,-0.00275183955023142
 SVOPL,ENSG00000157703,1.17500216410555
 NFKBID,ENSG00000167604,1.5891777090329
 NFKBIE,ENSG00000146232,1.22191118017266
 NFKBIZ,ENSG00000144802,1.71129383019342
 PLAC1,ENSG00000170965,0.583734215513559
 TP53RK,ENSG00000172315,-0.261977361043604
 PLAC9,ENSG00000189129,1.41951748109214
 PLAC8,ENSG00000145287,3.91907093307612
 PRSS33,ENSG00000103355,1.17017577208403
 PRSS37,ENSG00000165076,-0.955164307272076
 NR5A2,ENSG00000116833,2.09263011837388
 NR5A1,ENSG00000136931,0.0408919572081802
 RPGRIP1,ENSG00000092200,-0.0938954539994126
 DLX5,ENSG00000105880,-2.25364343420098
 DLX6,ENSG00000006377,-3.51673839286959
 PRSS38,ENSG00000185888,-0.166911451382337
 DLX1,ENSG00000144355,-4.07223599062838
 DLX2,ENSG00000115844,-2.91263769922554
 DLX3,ENSG00000064195,-1.35398886962324
 ACVRL1,ENSG00000139567,3.29471712832992
 ACTB,ENSG00000075624,0.29550757049168
 SEC23A,ENSG00000100934,-0.332551917521661
 VAV1,ENSG00000141968,1.92165678891116
 VAV3,ENSG00000134215,0.703381308184769
 VAV2,ENSG00000160293,1.53258360369982
 KCNIP4,ENSG00000185774,-1.32860446407115
 TP63,ENSG00000073282,-0.582680453228918
 NR6A1,ENSG00000148200,0.461513989587363
 MARS2,ENSG00000247626,-0.429817810435047
 PYGO1,ENSG00000171016,0.275896650190624
 PYGO2,ENSG00000163348,-0.306267154443175
 CRHBP,ENSG00000145708,-2.7462559107216
 FERMT3,ENSG00000149781,2.00707527712463
 WDR91,ENSG00000105875,0.893234327558597
 ALS2CR11,ENSG00000155754,0.498413669451179
 ZFX,ENSG00000005889,-0.0272608935903834
 PRPH2,ENSG00000112619,0.939848039652863
 C9orf62,ENSG00000178243,0.248416509521718
 GRIN2A,ENSG00000183454,-1.74843435238429
 C9orf66,ENSG00000183784,0.244321634868426
 C9orf64,ENSG00000165118,-0.404919819747155
 USP6NL,ENSG00000148429,0.459697783026639
 C9orf69,ENSG00000238227,-0.658732567950099
 GRIN2D,ENSG00000105464,-0.9541504847768
 USP12,ENSG00000152484,0.727285779040456
 USP13,ENSG00000058056,-0.161534166301825
 USP10,ENSG00000103194,-0.176764916118018
 USP11,ENSG00000102226,-0.298625649849348
 USP16,ENSG00000156256,-0.242406889235439
 USP14,ENSG00000101557,-0.305434873158901
 USP18,ENSG00000184979,0.34765049392146
 USP19,ENSG00000172046,-0.424995473820647
 INPP1,ENSG00000151689,0.261567227437041
 RLTPR,ENSG00000159753,0.608000138764351
 CTB-133G6.1,ENSG00000263264,1.82307832755976
 IFFO1,ENSG00000010295,0.124121076264861
 CRKL,ENSG00000099942,-0.247952833833534
 CXXC11,ENSG00000188011,0.875443759846862
 IFFO2,ENSG00000169991,-0.274905442414314
 UBAC1,ENSG00000130560,-0.605502869822275
 SUPT5H,ENSG00000196235,-0.113157040755877
 RETN,ENSG00000104918,5.93669361302966
 RPTN,ENSG00000215853,-1.29817670478594
 SLC35E2B,ENSG00000189339,-0.106979556175244
 SF3A1,ENSG00000099995,-0.0614403213845701
 SF3A2,ENSG00000104897,0.120822455645407
 FXR1,ENSG00000114416,-0.185905789432659
 FXR2,ENSG00000129245,-0.463472416944425
 CYP4X1,ENSG00000186377,0.501496867225609
 RHBDD2,ENSG00000005486,0.153288925509111
 RHBDD3,ENSG00000100263,-0.37148362639661
 RHBDD1,ENSG00000144468,-0.00757814282426195
 KLC1,ENSG00000126214,-0.352755251536543
 KLC2,ENSG00000174996,-0.495284612840163
 KLC3,ENSG00000104892,0.45396539580721
 KLC4,ENSG00000137171,-0.383982757981618
 CHURC1,ENSG00000258289,-0.357474342717546
 CHCHD2,ENSG00000106153,-0.345306179965101
 CHCHD3,ENSG00000106554,-0.119669727019328
 CHCHD1,ENSG00000172586,-0.413765484532918
 CHCHD6,ENSG00000159685,-0.16343186492787
 CHCHD7,ENSG00000170791,0.106519268290189
 CHCHD4,ENSG00000163528,-0.785211423869131
 CHCHD5,ENSG00000125611,-0.383780688345319
 ZNF519,ENSG00000175322,-0.5149021057727
 ZNF513,ENSG00000163795,-0.0438344371754514
 ZNF510,ENSG00000081386,-0.250781308336481
 ZNF511,ENSG00000198546,-0.142454995306986
 ZNF516,ENSG00000101493,0.360327943084175
 ZNF517,ENSG00000197363,-0.715335816199013
 ZNF514,ENSG00000144026,-0.2534409428114
 TSPYL4,ENSG00000187189,-0.699939253974293
 TSPYL5,ENSG00000180543,-0.831274038655294
 TSPYL1,ENSG00000189241,-0.773089741636552
 TSPYL2,ENSG00000184205,-0.219756073715639
 XIRP1,ENSG00000168334,0.919403818463711
 XIRP2,ENSG00000163092,-0.918849824616844
 CTDP1,ENSG00000060069,-0.0718353970915027
 VWF,ENSG00000110799,2.27312048868393
 CDH13,ENSG00000140945,1.46684687831653
 CDH15,ENSG00000129910,0.0939789193138683
 CREG2,ENSG00000175874,-1.84433413697716
 NTN1,ENSG00000065320,0.358863707732138
 NTN3,ENSG00000162068,-0.804487332572396
 NTN4,ENSG00000074527,0.869874993845949
 NTN5,ENSG00000142233,-0.438377673071947
 SI,ENSG00000090402,-0.5129380433401
 IFNA21,ENSG00000137080,-0.658486850041858
 B4GALNT4,ENSG00000182272,-2.57703471929953
 B4GALNT1,ENSG00000135454,-1.76091368452849
 RPL23A,ENSG00000198242,-0.0906560121345152
 B4GALNT3,ENSG00000139044,1.0291831524878
 NUDC,ENSG00000090273,-0.159152051109524
 DEFA6,ENSG00000164822,0.328182848787598
 DEFA5,ENSG00000164816,-0.117757690079116
 DEFA4,ENSG00000164821,3.31178842665442
 DEFA1,ENSG00000206047,0.0791815050944471
 NUMBL,ENSG00000105245,0.015874180295203
 BCAT1,ENSG00000060982,1.3525377199695
 NRP1,ENSG00000099250,1.75410424656072
 NRP2,ENSG00000118257,1.41995976387412
 C12orf61,ENSG00000221949,-0.421748081888668
 C12orf66,ENSG00000174206,-0.321062589654871
 C12orf65,ENSG00000130921,-0.295940206767711
 C12orf68,ENSG00000177875,-1.18647357474576
 SPHKAP,ENSG00000153820,-0.662028459454078
 MAGED4B,ENSG00000187243,-0.979580209535522
 GSTA4,ENSG00000170899,-0.63224347707498
 GSTA5,ENSG00000182793,0.0241272403947624
 GSTA1,ENSG00000243955,4.04602127870382
 GSTA2,ENSG00000244067,4.7217469312985
 GSTA3,ENSG00000174156,3.6865053440342
 FKSG62,ENSG00000259752,0.227750051206596
 GAN,ENSG00000261609,0.0433590172445123
 DYNLT1,ENSG00000146425,0.459204515295142
 DYNLT3,ENSG00000165169,0.0624779482294987
 STRAP,ENSG00000023734,-0.245494584047335
 C1orf85,ENSG00000198715,-0.0949547819607835
 C1orf86,ENSG00000162585,-0.150650071597546
 RNF208,ENSG00000212864,-1.69441859861791
 RNF207,ENSG00000158286,-1.01401176121096
 STRA6,ENSG00000137868,-1.27844657029567
 SIGLEC14,ENSG00000254415,2.63686688456258
 SIGLEC15,ENSG00000197046,0.0267577783206898
 SIGLEC10,ENSG00000142512,1.45119465267493
 SIGLEC11,ENSG00000161640,1.84056853475161
 KIFC2,ENSG00000167702,-0.677942346138001
 KIFC1,ENSG00000237649,1.04730053287602
 PSMA7,ENSG00000101182,0.00595408094024695
 NLGN1,ENSG00000169760,-1.78649181690117
 SYNPO2,ENSG00000172403,-0.146546059228013
 DMRT1,ENSG00000137090,-0.390144630988981
 DMRT2,ENSG00000173253,3.40664281080308
 DMRT3,ENSG00000064218,-2.10991973713091
 RP11-664I21.6,ENSG00000254943,2.77252547803719
 PROS1,ENSG00000184500,0.958166984991141
 ARHGEF10L,ENSG00000074964,-0.544661106414282
 NCKAP5L,ENSG00000167566,0.48289037387505
 PLA2G12B,ENSG00000138308,1.07511477086112
 PLA2G12A,ENSG00000123739,-0.41725990375479
 LYRM2,ENSG00000083099,-0.567101116275464
 IQCA1,ENSG00000132321,1.24940572997583
 TNKS2,ENSG00000107854,0.0566184609736969
 EPOR,ENSG00000187266,0.851079223145894
 ERAS,ENSG00000187682,-0.529955998751673
 HS6ST1,ENSG00000136720,-0.176647320795294
 HS6ST2,ENSG00000171004,-0.752310228392877
 HS6ST3,ENSG00000185352,-3.27987858625916
 PROSC,ENSG00000147471,-0.245506118038219
 TCERG1,ENSG00000113649,-0.175679677206542
 CNBP,ENSG00000169714,0.156635642960648
 INTS12,ENSG00000138785,0.0758978758335542
 INTS10,ENSG00000104613,-0.00162254434348205
 TXN2,ENSG00000100348,-0.652601980973185
 AGAP1,ENSG00000157985,-0.0743368726190848
 AGAP2,ENSG00000135439,-0.912542606549954
 AGAP3,ENSG00000133612,0.382717299045854
 AGAP4,ENSG00000188234,-0.11800852497397
 AGAP5,ENSG00000172650,-0.0680054528874856
 AGAP6,ENSG00000204149,0.213998172058582
 SLC23A1,ENSG00000170482,1.09178460534636
 GDPD3,ENSG00000102886,0.676843241223149
 SLC23A3,ENSG00000213901,0.850797653046984
 GDPD1,ENSG00000153982,-1.07219730083595
 GDPD4,ENSG00000178795,-0.620916770381356
 GDPD5,ENSG00000158555,0.522516920566723
 OSGEPL1,ENSG00000128694,-0.974528430395872
 C6orf106,ENSG00000196821,0.0182010377863768
 YWHAQ,ENSG00000134308,-0.213879518051574
 C6orf100,ENSG00000204709,-0.0759201608420699
 YWHAH,ENSG00000128245,-0.0674551687745399
 YWHAB,ENSG00000166913,-0.309043618878723
 FCRL1,ENSG00000163534,4.77941962918418
 FCRL2,ENSG00000132704,4.35048573793293
 FCRL3,ENSG00000160856,3.55355139696384
 FCRL4,ENSG00000163518,-0.0559522976114924
 FCRL5,ENSG00000143297,3.75166982585715
 FCRL6,ENSG00000181036,2.52922731732209
 YWHAE,ENSG00000108953,-0.241709205368505
 FCRLA,ENSG00000132185,0.396536823392779
 FCRLB,ENSG00000162746,-0.118200549500776
 CKAP2,ENSG00000136108,-0.604447115343304
 AP005482.1,ENSG00000215527,-0.711686473722361
 PDCD1LG2,ENSG00000197646,1.85991663502217
 SLC20A2,ENSG00000168575,-0.639716085377149
 CHST10,ENSG00000115526,-0.473879526039908
 CHST13,ENSG00000180767,0.346668680538044
 SLC20A1,ENSG00000144136,0.56748426534004
 CHST15,ENSG00000182022,0.116268709538302
 CHST14,ENSG00000169105,0.614179687364572
 ROCK2,ENSG00000134318,0.692524947158732
 CLASRP,ENSG00000104859,0.075167154301837
 RP11-6L6.2,ENSG00000250673,0.776972646570487
 FAM92A1,ENSG00000188343,-0.0616340624684089
 LRRC9,ENSG00000131951,-0.343601539836409
 LRRC4,ENSG00000128594,0.356525200061089
 WNK3,ENSG00000196632,-1.14850166441496
 LRRC6,ENSG00000129295,0.700196633524264
 LRRC7,ENSG00000033122,-1.97382004705942
 LRRC1,ENSG00000137269,0.116368169173173
 LRRC3,ENSG00000160233,1.04012642334712
 RFNG,ENSG00000169733,-0.411800124404118
 MORN5,ENSG00000185681,3.59696654052819
 PLD5,ENSG00000180287,-1.57019879531371
 PLD6,ENSG00000179598,-0.674938088906717
 MORN1,ENSG00000116151,0.28480506700587
 PLD1,ENSG00000075651,-0.705309562075155
 MORN3,ENSG00000139714,1.36572651290518
 MORN2,ENSG00000188010,0.198516432779214
 DOCK8,ENSG00000107099,1.1505798898354
 DOCK9,ENSG00000088387,0.996290274314554
 RRP8,ENSG00000132275,-0.12932797616207
 DOCK3,ENSG00000088538,-2.09881488735285
 GRIA1,ENSG00000155511,3.53058709252875
 DOCK6,ENSG00000130158,2.43979006324708
 DOCK7,ENSG00000116641,-0.443109606227134
 GRIA4,ENSG00000152578,-2.26346095873156
 DOCK5,ENSG00000147459,0.52310965493133
 ACSBG1,ENSG00000103740,-0.441183956287129
 ACSBG2,ENSG00000130377,0.187307124599168
 TNFRSF12A,ENSG00000006327,1.87934208950277
 EIF5AL1,ENSG00000253626,0.0461952423294339
 SCNN1D,ENSG00000162572,-0.850311723462648
 SCNN1B,ENSG00000168447,4.23006430287684
 FAM98C,ENSG00000130244,-0.563482442815691
 FAM98B,ENSG00000171262,-0.492056283638104
 FAM98A,ENSG00000119812,-0.781644184147068
 CLEC9A,ENSG00000197992,0.898934560167124
 SLAMF6,ENSG00000162739,2.65464616655092
 SCUBE2,ENSG00000175356,-0.853332823636917
 SCUBE3,ENSG00000146197,-0.0612467508013626
 ZNF750,ENSG00000141579,0.456626530807443
 RPSAP58,ENSG00000205246,-0.325752501345682
 SMIM13,ENSG00000224531,-0.682029150033709
 SMIM12,ENSG00000163866,-0.243959440826021
 RPP38,ENSG00000152464,-0.462433072211807
 SMIM10,ENSG00000184785,0.00911202215202379
 SMIM17,ENSG00000268182,-0.976195486677245
 SMIM15,ENSG00000188725,-0.305527565600496
 SMIM14,ENSG00000163683,-0.0526387195097434
 SMIM19,ENSG00000176209,-0.437235058264642
 SMIM18,ENSG00000253457,-1.41496358615919
 HACE1,ENSG00000085382,-0.0922261866231426
 RBMY1A1,ENSG00000234414,-0.0912279583069833
 NT5DC4,ENSG00000144130,2.46433516625507
 NT5DC2,ENSG00000168268,0.114364576233691
 DBR1,ENSG00000138231,-0.250046327480046
 NT5DC1,ENSG00000178425,-0.466782025507119
 RUSC2,ENSG00000198853,-0.298429866552953
 RUSC1,ENSG00000160753,-0.28932097009287
 PPIH,ENSG00000171960,-0.118935245190084
 PPIG,ENSG00000138398,0.0202070646273601
 PPIF,ENSG00000108179,-0.304762298805768
 PPIE,ENSG00000084072,-0.437909441955878
 PPID,ENSG00000171497,-0.702395340063046
 PPIC,ENSG00000168938,0.786644990383427
 PPIB,ENSG00000166794,0.344898586122985
 PPIA,ENSG00000196262,-0.019623749800799
 BIK,ENSG00000100290,1.42562637512904
 DCPS,ENSG00000110063,-0.240525722239367
 PTHLH,ENSG00000087494,-0.874378410251914
 THEMIS2,ENSG00000130775,1.95629247260433
 LLPH,ENSG00000139233,-0.332324080860396
 DCP2,ENSG00000172795,0.517758181893758
 HDGFRP2,ENSG00000167674,-0.34766222794307
 PIP5K1C,ENSG00000186111,-0.303022051888798
 LZIC,ENSG00000162441,-0.651315529078655
 NAA50,ENSG00000121579,0.0482890201173302
 CFDP1,ENSG00000153774,-0.078361978202748
 ATF6B,ENSG00000213676,-0.228894081698978
 NOP56,ENSG00000101361,-0.410157344941304
 TDP1,ENSG00000042088,-0.290903526020216
 OR6M1,ENSG00000196099,-0.198711479281987
 TPPP3,ENSG00000159713,1.29960130483897
 PDE7B,ENSG00000171408,-0.856480371344445
 FAM193B,ENSG00000146067,0.508243904134277
 PIP,ENSG00000159763,1.55546774664536
 PIR,ENSG00000087842,0.0271047224465901
 AC011551.3,ENSG00000268423,-0.623674313332084
 PI3,ENSG00000124102,1.61920098320848
 ANKRD52,ENSG00000139645,-0.0979975781557516
 ANKRD53,ENSG00000144031,0.406617881152821
 ANKRD50,ENSG00000151458,0.680546312296072
 ANKRD54,ENSG00000100124,-0.474453449878528
 ANKRD55,ENSG00000164512,0.0779878574485567
 KBTBD7,ENSG00000120696,-1.33865607284804
 KBTBD6,ENSG00000165572,-1.52511142043219
 KBTBD4,ENSG00000123444,-0.500435551119257
 KBTBD3,ENSG00000182359,-0.39965990128186
 KBTBD2,ENSG00000170852,0.397749800267446
 AMN,ENSG00000166126,2.11544652006436
 KBTBD8,ENSG00000163376,1.22825628692217
 AMT,ENSG00000145020,0.101176437255038
 RASL11B,ENSG00000128045,-1.05088962234053
 RASL11A,ENSG00000122035,0.42728128263682
 CHRM2,ENSG00000181072,2.61846902810292
 RBM26,ENSG00000139746,-0.0871934703149834
 RBM27,ENSG00000091009,-0.0805133028998084
 RBM24,ENSG00000112183,-1.44659266873581
 RBM25,ENSG00000119707,0.159818405705487
 RBM22,ENSG00000086589,-0.0363171953196766
 RBM23,ENSG00000100461,-0.120496404508665
 RBM20,ENSG00000203867,-0.238653529609102
 RBM28,ENSG00000106344,-0.34870250764835
 EPHA8,ENSG00000070886,-2.01194121100715
 EPHA7,ENSG00000135333,-1.10345323373717
 EPHA6,ENSG00000080224,-1.26006175825381
 EPHA5,ENSG00000145242,-2.33567323949286
 EPHA3,ENSG00000044524,-0.0867299221825817
 EPHA2,ENSG00000142627,1.30508857929677
 EPHA1,ENSG00000146904,1.42231433274835
 LSMEM1,ENSG00000181016,0.66316056819084
 LSMEM2,ENSG00000179564,-0.25262335195868
 ZGLP1,ENSG00000220201,-0.518447394979285
 COL9A2,ENSG00000049089,-0.545856672439241
 COL9A3,ENSG00000092758,-3.41340617887513
 COL9A1,ENSG00000112280,-4.04757451521977
 LIMD2,ENSG00000136490,1.12744691390395
 GLB1L2,ENSG00000149328,0.211741632561067
 GLB1L3,ENSG00000166105,-1.40142867441772
 ARL9,ENSG00000196503,-1.72920031837428
 ARL1,ENSG00000120805,-0.32589872764175
 ARL3,ENSG00000138175,-0.126698007485084
 ARL2,ENSG00000213465,-0.235436490121543
 ARL6,ENSG00000113966,0.373141207318381
 RRM2,ENSG00000171848,1.41168189471907
 RRM1,ENSG00000167325,-0.275311817621322
 ZC3H12A,ENSG00000163874,2.17542596209697
 ZC3H12B,ENSG00000102053,-0.38614369042552
 ZC3H12C,ENSG00000149289,0.329508438818029
 ZC3H12D,ENSG00000178199,1.24051127399467
 TSR1,ENSG00000167721,-0.548750917600458
 TSR3,ENSG00000007520,-0.544893772578204
 TH,ENSG00000180176,-1.98794154306262
 TF,ENSG00000091513,-2.51709787643477
 TG,ENSG00000042832,-0.32118117223162
 MLXIPL,ENSG00000009950,-2.02228790649066
 TXNL1,ENSG00000091164,-0.603340181845229
 CYP4A11,ENSG00000187048,-0.366530249256583
 SRSF11,ENSG00000116754,0.181531748286065
 SLMAP,ENSG00000163681,-0.59001820212358
 TSPY3,ENSG00000228927,-0.0645677435840364
 NBEA,ENSG00000172915,-0.827955004938461
 TSPY2,ENSG00000168757,-0.477090210423757
 GNPTAB,ENSG00000111670,0.075862377941731
 IL2RA,ENSG00000134460,2.80934799152872
 IL2RB,ENSG00000100385,3.05561282678673
 BTG3,ENSG00000154640,1.37003284290276
 SULT1E1,ENSG00000109193,4.61505548496986
 RAB33A,ENSG00000134594,-0.50386320111419
 ZFYVE26,ENSG00000072121,0.14181027080441
 BBOX1,ENSG00000129151,-2.48253619589962
 CRYBA2,ENSG00000163499,-1.61376917328349
 CRYBA1,ENSG00000108255,0.953677284070612
 RWDD2A,ENSG00000013392,-0.251534863133441
 RWDD2B,ENSG00000156253,-0.747132942395271
 ARL13B,ENSG00000169379,0.835641164118262
 ARL13A,ENSG00000174225,-0.0152690434953248
 TICRR,ENSG00000140534,-0.35197914498474
 RP11-366L20.2,ENSG00000197301,-0.540061797596282
 MC3R,ENSG00000124089,-0.413191552087548
 UBALD1,ENSG00000153443,-0.0767506328077684
 UBALD2,ENSG00000185262,0.655295084536753
 GFM1,ENSG00000168827,-0.609138557670071
 RIPPLY1,ENSG00000147223,-0.495674420588234
 RIPPLY3,ENSG00000183145,3.71786030773361
 RIPPLY2,ENSG00000203877,-2.44232364350182
 C16orf54,ENSG00000185905,2.16098316081314
 SLC4A5,ENSG00000188687,0.28957231300499
 SLC4A4,ENSG00000080493,0.451924236034488
 SLC4A7,ENSG00000033867,0.500813877698764
 SLC4A1,ENSG00000004939,2.14071631363484
 SLC4A3,ENSG00000114923,-2.18037902765874
 SLC4A2,ENSG00000164889,0.543231701694926
 DCTN2,ENSG00000175203,-0.296632902772982
 DCTN3,ENSG00000137100,-0.606816886972228
 DCTN1,ENSG00000204843,-0.519414088354586
 SLC4A9,ENSG00000113073,0.6334444129657
 SLC4A8,ENSG00000050438,1.2681515080913
 DCTN4,ENSG00000132912,-0.249804236773338
 DCTN5,ENSG00000166847,-0.282098598368963
 RPS4Y2,ENSG00000157828,0.0278325852999332
 KCMF1,ENSG00000176407,-0.142068530437096
 RPS4Y1,ENSG00000129824,0.392188809786531
 ITCH,ENSG00000078747,0.0147826235387955
 KNTC1,ENSG00000184445,0.372981628543461
 BROX,ENSG00000162819,-0.128351093553103
 CTD-2267D19.3,ENSG00000266208,1.17895032579375
 PLCL2,ENSG00000154822,-0.35910821152769
 PLCL1,ENSG00000115896,-0.72147217879693
 MXRA5,ENSG00000101825,1.91629476044255
 MXRA7,ENSG00000182534,0.191144397073696
 MXRA8,ENSG00000162576,0.855473989455303
 HHATL,ENSG00000010282,-1.9381951506851
 IRGQ,ENSG00000167378,0.0821581552285184
 ARG2,ENSG00000081181,-0.561351752600929
 IGSF8,ENSG00000162729,-0.549310437098201
 IGSF9,ENSG00000085552,-0.235944244511351
 FAM211A,ENSG00000181350,-0.457478793291279
 TRAK2,ENSG00000115993,0.0366338416311187
 IGSF5,ENSG00000183067,-2.40518702151626
 IGSF6,ENSG00000140749,2.18220125787441
 IGSF3,ENSG00000143061,0.739083311102833
 MOB1A,ENSG00000114978,0.330336149505342
 MOB1B,ENSG00000173542,0.651367521476454
 C18orf42,ENSG00000231824,-1.8717708090456
 ILVBL,ENSG00000105135,-0.555444808014206
 ITGB1,ENSG00000150093,0.880515384346871
 ITGB3,ENSG00000259207,0.737950160958517
 ITGB2,ENSG00000160255,2.32118747642465
 ITGB5,ENSG00000082781,0.367671314516132
 ITGB4,ENSG00000132470,-0.216772368530043
 ITGB7,ENSG00000139626,1.56430266131349
 ITGB6,ENSG00000115221,4.56359610134197
 ITGB8,ENSG00000105855,-0.331764168376858
 SLC37A1,ENSG00000160190,0.548309224448058
 CDK13,ENSG00000065883,-0.219363126894653
 KCNA10,ENSG00000143105,3.31578129632991
 AICDA,ENSG00000111732,0.0516824512012354
 MAT1A,ENSG00000151224,1.74058353837999
 RAN,ENSG00000132341,-0.257657028697521
 FGR,ENSG00000000938,3.18416703218075
 SHMT2,ENSG00000182199,-0.297680326485105
 USP36,ENSG00000055483,0.328380614402429
 FGG,ENSG00000171557,2.33738806995364
 FGA,ENSG00000171560,0.902995790480053
 FGB,ENSG00000171564,-0.282811184412558
 EXT2,ENSG00000151348,0.253811030779718
 EXT1,ENSG00000182197,1.15350229312146
 ALDH5A1,ENSG00000112294,-1.56390599987039
 C14orf164,ENSG00000215277,-0.102883786910465
 SPTY2D1,ENSG00000179119,-0.162036544133238
 TCTA,ENSG00000145022,-0.343273485731266
 OCM,ENSG00000122543,-0.844008493666341
 TEFM,ENSG00000172171,-0.494394296396759
 CASD1,ENSG00000127995,-0.39995780411501
 APOBEC2,ENSG00000124701,0.236196322679256
 CEL,ENSG00000170835,-0.875098809682733
 UBA52,ENSG00000221983,-0.163517506541058
 IL9R,ENSG00000124334,3.5968861791318
 UHRF1BP1L,ENSG00000111647,-0.139787509852189
 BFSP1,ENSG00000125864,0.277172212571855
 RNASEH2A,ENSG00000104889,-0.407654021225058
 RNASEH2C,ENSG00000172922,-0.592275281963096
 RNASEH2B,ENSG00000136104,-0.129178356319131
 MAOB,ENSG00000069535,0.717699384580324
 MAOA,ENSG00000189221,1.47946177152855
 NEIL1,ENSG00000140398,0.128588328120211
 NEIL3,ENSG00000109674,0.598733985665906
 NEIL2,ENSG00000154328,-0.609746592021615
 HNRNPR,ENSG00000125944,0.104595768564096
 CLYBL,ENSG00000125246,-0.908056811359293
 AHI1,ENSG00000135541,-0.0132336541221898
 HNRNPU,ENSG00000153187,0.00256851098608837
 MMP25,ENSG00000008516,2.88546555157135
 MESP1,ENSG00000166823,-3.04512255795912
 MESP2,ENSG00000188095,-2.93926177425424
 MMP27,ENSG00000137675,-1.62357179134044
 SNCAIP,ENSG00000064692,-0.571266612569736
 C1QBP,ENSG00000108561,-0.70290053795328
 HNRNPL,ENSG00000104824,0.152090503767742
 UFM1,ENSG00000120686,0.143613693613394
 TAAR2,ENSG00000146378,-0.0317411234487486
 AIFM3,ENSG00000183773,-0.167837250222864
 UVSSA,ENSG00000163945,0.803562931601749
 SCN9A,ENSG00000169432,0.182533770695627
 VSTM5,ENSG00000214376,-1.95942646178085
 VSTM4,ENSG00000165633,1.33607516858516
 RAD54B,ENSG00000197275,-0.719490965621937
 RAD54L,ENSG00000085999,-0.263197182627777
 ABCB1,ENSG00000085563,-0.459157053592636
 ABCB7,ENSG00000131269,-0.0448723071326341
 ABCB6,ENSG00000115657,-0.942885478171219
 ABCB5,ENSG00000004846,-0.362451676599377
 ABCB4,ENSG00000005471,-2.16366589114207
 ABCB9,ENSG00000150967,-0.972394398278238
 ABCB8,ENSG00000197150,-0.39270306402398
 SLC9A7,ENSG00000065923,-1.04889527560842
 GPC4,ENSG00000076716,1.63830253606236
 GOLGB1,ENSG00000173230,-0.00738314272095019
 DNLZ,ENSG00000213221,-0.233173729552573
 PMAIP1,ENSG00000141682,1.22637314605613
 SLC9A8,ENSG00000197818,0.15429726575302
 IST1,ENSG00000182149,0.230452187977002
 SNRNP200,ENSG00000144028,0.0100106685688325
 GADD45A,ENSG00000116717,0.818401290672392
 GADD45B,ENSG00000099860,1.74870303168777
 GADD45G,ENSG00000130222,0.0289232189521712
 ZYG11B,ENSG00000162378,-0.595152872002785
 ZYG11A,ENSG00000203995,-1.34153670910164
 SPEF1,ENSG00000101222,2.59913195691052
 SPEF2,ENSG00000152582,0.940522031826102
 ZNF273,ENSG00000198039,-0.303549016741363
 ZNF277,ENSG00000198839,0.290512093030301
 ZNF276,ENSG00000158805,0.0051653888032644
 ZNF274,ENSG00000171606,0.150642703587558
 KCNV2,ENSG00000168263,0.0197610990019726
 KCNV1,ENSG00000164794,-1.95721055824467
 PLCB1,ENSG00000182621,-0.220465993563915
 PLGRKT,ENSG00000107020,-0.290370855558955
 ITGA10,ENSG00000143127,1.79826183992186
 ARHGEF35,ENSG00000213214,0.841319523673109
 AZI1,ENSG00000141577,0.249343641358144
 XKR6,ENSG00000171044,0.781367582630988
 CTXN2,ENSG00000233932,-1.35969256141854
 CTXN3,ENSG00000205279,-2.28187710369673
 CCKBR,ENSG00000110148,-2.24631374830249
 MAML2,ENSG00000184384,0.821170011814871
 MAML3,ENSG00000196782,0.566709921208825
 MAML1,ENSG00000161021,0.181588247836434
 B3GNT5,ENSG00000176597,1.66324543325806
 HERC1,ENSG00000103657,0.100319707071829
 HERC3,ENSG00000138641,0.0250339033071959
 HERC5,ENSG00000138646,0.478124396228019
