 gene    name , gene    ENS ,Liver
 APOE,ENSG00000130203,6.18543928126895
 APOB,ENSG00000084674,11.5893979640101
 APOO,ENSG00000184831,-0.645027882435799
 APOM,ENSG00000204444,6.84101353064857
 APOH,ENSG00000091583,15.2154857102937
 FAM104A,ENSG00000133193,-0.616473906509633
 FAM104B,ENSG00000182518,-0.372639940493189
 CCDC50,ENSG00000152492,0.418855651901369
 CCDC51,ENSG00000164051,0.396296549823672
 CCDC53,ENSG00000120860,-0.488734252659429
 CCDC54,ENSG00000138483,-0.302993780243291
 CCDC57,ENSG00000176155,0.522547163489083
 CCDC58,ENSG00000160124,1.56922673566548
 CCDC59,ENSG00000133773,-0.421214224215349
 NUFIP2,ENSG00000108256,0.335163117674109
 NUFIP1,ENSG00000083635,0.141137888515892
 PREPL,ENSG00000138078,-0.81006877699368
 CABP7,ENSG00000100314,0.125424509751515
 CABP5,ENSG00000105507,-0.172741893934439
 CABP4,ENSG00000175544,-0.0906657852350104
 CABP1,ENSG00000157782,-4.58531645094143
 FBXO34,ENSG00000178974,-0.668004919697713
 FBXO36,ENSG00000153832,-1.06434390514295
 FBXO30,ENSG00000118496,-0.725665149394536
 FBXO31,ENSG00000103264,0.778498255164088
 FBXO32,ENSG00000156804,-3.15717590133395
 FBXO33,ENSG00000165355,-0.108861019563632
 FBXO38,ENSG00000145868,0.158893994823047
 FBXO39,ENSG00000177294,1.54762554822793
 MBOAT2,ENSG00000143797,-3.5607958563011
 MBOAT1,ENSG00000172197,-0.218964373491462
 MBOAT7,ENSG00000125505,-0.296263082854638
 MBOAT4,ENSG00000177669,0.894819073569923
 SLC25A52,ENSG00000141437,4.29752260598548
 SDPR,ENSG00000168497,-1.94094247476033
 UNC79,ENSG00000133958,-1.53147560015656
 ALAS1,ENSG00000023330,2.15170865023192
 ALAS2,ENSG00000158578,-0.0991776966183517
 FICD,ENSG00000198855,0.685525157527553
 KIAA0513,ENSG00000135709,-2.24208054068156
 CDCA7L,ENSG00000164649,-0.629148598278898
 APBA1,ENSG00000107282,2.02828464850645
 APBA3,ENSG00000011132,0.310510684708615
 APBA2,ENSG00000034053,-1.85023327012597
 WDR87,ENSG00000171804,-1.12243249213852
 MORC2,ENSG00000133422,0.37518617074946
 MORC3,ENSG00000159256,-0.0109440235425748
 MORC1,ENSG00000114487,-0.177594411499901
 MORC4,ENSG00000133131,-0.00392752447230991
 PTPRZ1,ENSG00000106278,-3.65390529797623
 GPATCH2L,ENSG00000089916,-0.914059671103513
 SSUH2,ENSG00000125046,-0.0714482351126501
 RAI1,ENSG00000108557,-0.874363058384531
 RAI2,ENSG00000131831,-2.40878142501162
 COL28A1,ENSG00000215018,-0.947844829193976
 CBWD7,ENSG00000215126,-0.243663103551322
 C1orf112,ENSG00000000460,-0.105281904715813
 C1orf111,ENSG00000171722,0.883736809503845
 C1orf110,ENSG00000185860,-3.16610652172953
 CBWD3,ENSG00000196873,0.493490503321677
 CBWD2,ENSG00000136682,-0.11585464290126
 C1orf115,ENSG00000162817,2.94888701371129
 LGALS3BP,ENSG00000108679,-0.317384491135596
 TTBK2,ENSG00000128881,-0.882913492076919
 TTBK1,ENSG00000146216,3.74907098615726
 ZNFX1,ENSG00000124201,-0.781445884076947
 MAGEF1,ENSG00000177383,0.137155316025301
 ACBD3,ENSG00000182827,-0.0356115787207559
 ACBD7,ENSG00000176244,-1.99563790985489
 ACBD5,ENSG00000107897,1.19120271676567
 ACBD4,ENSG00000181513,2.92218696403566
 MON2,ENSG00000061987,0.645165738881803
 HYLS1,ENSG00000198331,0.790638683248844
 TIGIT,ENSG00000181847,1.82544995627512
 RHO,ENSG00000163914,0.5610056279364
 AC005481.5,ENSG00000222012,-1.51501645683318
 DFFA,ENSG00000160049,0.0999460848151296
 DFFB,ENSG00000169598,0.622876754701723
 REV3L,ENSG00000009413,-0.665333275592377
 RNF19B,ENSG00000116514,-1.07059473509484
 RNF19A,ENSG00000034677,-0.171854041634476
 MRPL43,ENSG00000055950,0.263438450230332
 MRPL42,ENSG00000198015,0.224561807229491
 IPP,ENSG00000197429,-0.244987266770805
 MRPL40,ENSG00000185608,0.851463132224247
 MRPL47,ENSG00000136522,-0.209039032737552
 MRPL46,ENSG00000259494,1.40921604787466
 HGFAC,ENSG00000109758,10.2935704913643
 MRPL44,ENSG00000135900,0.752863246075412
 TRIP6,ENSG00000087077,0.608317319826471
 MRPL49,ENSG00000149792,0.608544640676223
 MRPL48,ENSG00000175581,0.0748814019458555
 NGF,ENSG00000134259,0.802421589430308
 NGB,ENSG00000165553,-1.82168781565576
 FHAD1,ENSG00000142621,-0.710169785009059
 UNC93B1,ENSG00000110057,0.498225963413252
 NEK6,ENSG00000119408,2.78658944892605
 NEK7,ENSG00000151414,-0.830861911829261
 NEK4,ENSG00000114904,0.423097845721393
 NEK5,ENSG00000197168,-2.47838405718904
 NEK2,ENSG00000117650,-0.752492475475194
 NEK3,ENSG00000136098,0.0990939751344172
 CCSAP,ENSG00000154429,-1.05758674075786
 NEK8,ENSG00000160602,1.27869103611641
 NEK9,ENSG00000119638,0.181187940382194
 CEP63,ENSG00000182923,-0.163010949105491
 BMX,ENSG00000102010,-1.63588696789045
 G0S2,ENSG00000123689,3.82207829459342
 DHPS,ENSG00000095059,-0.110734173319194
 CCDC3,ENSG00000151468,-0.349138290757308
 CCDC6,ENSG00000108091,-0.799242687972388
 CCDC7,ENSG00000216937,0.267988659678721
 CCDC8,ENSG00000169515,-2.59082481811
 COQ10A,ENSG00000135469,1.75161487706821
 RP11-195F19.5,ENSG00000187186,-0.866625532714444
 NSD1,ENSG00000165671,-0.653518180795395
 EID2B,ENSG00000176401,-1.080521612338
 SLX1B,ENSG00000181625,1.50449393745377
 WDHD1,ENSG00000198554,-1.52009112967279
 AS3MT,ENSG00000214435,2.29023778044026
 CIB3,ENSG00000141977,0.24211552035932
 RNF128,ENSG00000133135,6.83959281681046
 EPYC,ENSG00000083782,-0.192408438061442
 KEL,ENSG00000197993,-1.37430249830732
 HP,ENSG00000257017,12.8614983288672
 LAGE3,ENSG00000196976,0.179825416755191
 STAB1,ENSG00000010327,0.563262381028362
 STAB2,ENSG00000136011,5.40177497766156
 PYHIN1,ENSG00000163564,2.42073972365672
 PCP2,ENSG00000174788,2.5787375078964
 TRMT2A,ENSG00000099899,1.08265619169051
 ECE2,ENSG00000145194,1.16529973713009
 ECE1,ENSG00000117298,0.552421067750718
 TRMT2B,ENSG00000188917,-0.0668792139638105
 IMPACT,ENSG00000154059,0.422837871582225
 MTMR10,ENSG00000166912,0.320836528498162
 EVC2,ENSG00000173040,-1.29840321897397
 AURKA,ENSG00000087586,-0.0866135443452502
 AURKB,ENSG00000178999,1.10675027322729
 AURKC,ENSG00000105146,0.626866627553226
 RIMBP2,ENSG00000060709,-2.16505483556125
 CELSR2,ENSG00000143126,-1.50611826325824
 WFIKKN2,ENSG00000173714,-3.29524207860427
 WFIKKN1,ENSG00000127578,1.04367314403986
 PTCHD2,ENSG00000204624,-2.98524980079642
 ACADVL,ENSG00000072778,1.77353203565221
 NCR3LG1,ENSG00000188211,-1.90865882173082
 BBX,ENSG00000114439,-1.28060182241821
 CHN2,ENSG00000106069,1.88541834574412
 CHN1,ENSG00000128656,-3.42488425727778
 CAV2,ENSG00000105971,-0.422994396155397
 CAV3,ENSG00000182533,-2.89906901232806
 CAV1,ENSG00000105974,-2.87397915415247
 SARNP,ENSG00000205323,-0.865826240995912
 ZACN,ENSG00000186919,-0.49021910171352
 SKAP2,ENSG00000005020,-1.34839457295132
 SKAP1,ENSG00000141293,4.39665464641276
 LRRC36,ENSG00000159708,-0.384079538183624
 PITPNB,ENSG00000180957,-0.330386571837035
 DCAF12L2,ENSG00000198354,-3.04837946575325
 DCAF12L1,ENSG00000198889,-0.444968390770393
 CLEC7A,ENSG00000172243,0.0113957336347895
 AMN1,ENSG00000151743,-1.88589884243358
 LMNB2,ENSG00000176619,-1.11752007966618
 IL13RA1,ENSG00000131724,1.53293574406797
 LMNB1,ENSG00000113368,0.581685710364423
 MRPS28,ENSG00000147586,0.79455518437798
 MRPS26,ENSG00000125901,1.15710898105337
 CD274,ENSG00000120217,0.00416144678025373
 MRPS24,ENSG00000062582,0.706089720846799
 MRPS25,ENSG00000131368,0.514260909743378
 MRPS22,ENSG00000175110,0.360539304251564
 MRPS23,ENSG00000181610,-0.307313471854672
 IL13,ENSG00000169194,0.494162078474596
 RXFP3,ENSG00000182631,-0.141174916157553
 PMP2,ENSG00000147588,-2.8504309541322
 JMJD6,ENSG00000070495,-0.463536346568231
 JMJD7,ENSG00000243789,-0.469365546679839
 JMJD4,ENSG00000081692,0.846982920700986
 ZHX2,ENSG00000178764,0.246320040707252
 ZHX3,ENSG00000174306,-0.164920903812906
 JMJD8,ENSG00000161999,0.432663304428396
 ZHX1,ENSG00000165156,0.659950691657161
 ZNF781,ENSG00000196381,-2.39087914307148
 ZNF786,ENSG00000197362,0.0824622453197728
 APPL1,ENSG00000157500,-0.724796902850851
 APPL2,ENSG00000136044,-0.61157206375728
 MEMO1,ENSG00000162959,-0.0127810251675302
 AC016722.2,ENSG00000239332,-0.259889873539536
 SIGMAR1,ENSG00000147955,2.63470683602081
 C20orf196,ENSG00000171984,-1.02878297767844
 HS3ST6,ENSG00000162040,-1.34046158895827
 HS3ST5,ENSG00000249853,-3.83816519292239
 HS3ST4,ENSG00000182601,-2.93318377529914
 HS3ST2,ENSG00000122254,-3.66084267769316
 HS3ST1,ENSG00000002587,-3.21609744664328
 DYTN,ENSG00000232125,-0.496420001703931
 CLCNKA,ENSG00000186510,-0.958645439409832
 PHOSPHO2,ENSG00000144362,-0.314569357317932
 PHOSPHO1,ENSG00000173868,-0.512677059234211
 OR2T11,ENSG00000183130,0.545170968253886
 ZNHIT2,ENSG00000174276,0.460452556581851
 ZNHIT1,ENSG00000106400,1.70959538633707
 ZNHIT6,ENSG00000117174,-0.443379752295943
 NFATC2IP,ENSG00000176953,0.184850789497074
 BLID,ENSG00000259571,-0.193291092482659
 FAAH2,ENSG00000165591,2.96663630814895
 ART4,ENSG00000111339,5.77654408506097
 ZP1,ENSG00000149506,-2.8314773262964
 ZP3,ENSG00000188372,-0.734523545159715
 ZP2,ENSG00000103310,-0.861483068320549
 PMEL,ENSG00000185664,2.91243146605604
 TTYH2,ENSG00000141540,-3.2862416208252
 TTYH3,ENSG00000136295,0.470174123060803
 STK11IP,ENSG00000144589,-0.80693669546939
 OR9Q2,ENSG00000186513,0.528279211808151
 OR9Q1,ENSG00000186509,-0.121063168345525
 C6orf62,ENSG00000112308,0.364910495164793
 NFS1,ENSG00000244005,1.02637308310653
 ZKSCAN2,ENSG00000155592,0.580389552714864
 RP11-770J1.4,ENSG00000255384,-1.76088833821603
 RP11-770J1.5,ENSG00000254873,0.988490209240995
 FBXL2,ENSG00000153558,-2.73502370486515
 SIGLECL1,ENSG00000179213,0.0741203486258818
 DES,ENSG00000175084,-3.78592237522419
 FBXL4,ENSG00000112234,0.922014833369932
 DEK,ENSG00000124795,-0.291278244091673
 MANEA,ENSG00000172469,1.21315922977108
 LRP5L,ENSG00000100068,2.45698438690468
 HTR2A,ENSG00000102468,-0.469450971587598
 HTR2C,ENSG00000147246,-1.40272226071589
 HTR2B,ENSG00000135914,1.08574573597669
 GBA2,ENSG00000070610,0.23658923864026
 KIAA0895,ENSG00000164542,0.816054783679901
 GBAS,ENSG00000146729,-1.97086352139449
 TBPL2,ENSG00000182521,0.374421989344868
 TBPL1,ENSG00000028839,-0.289836534360016
 ESAM,ENSG00000149564,-1.88632114074211
 SERF2,ENSG00000140264,0.551804782517571
 ERMN,ENSG00000136541,-2.75261444938475
 ACE,ENSG00000159640,-2.97613817135058
 ACD,ENSG00000102977,-0.714090923667873
 ATP5S,ENSG00000125375,-0.233320153650152
 ATP5J,ENSG00000154723,0.413915350799713
 ATP5I,ENSG00000169020,0.401414086314963
 ATP5H,ENSG00000167863,-0.00722025953936768
 ME1,ENSG00000065833,-0.213579904771106
 ME3,ENSG00000151376,-0.726002346023887
 ATP5L,ENSG00000167283,-0.367577747182072
 ATP5B,ENSG00000110955,-0.372220403344392
 ATP5E,ENSG00000124172,-0.237429273043976
 ATP5D,ENSG00000099624,0.915204005325448
 MPZL2,ENSG00000149573,1.11916284507416
 MPZL3,ENSG00000160588,1.21491528282024
 TBK1,ENSG00000183735,0.174679380659555
 MPZL1,ENSG00000197965,-1.27718648662454
 MAGEA11,ENSG00000185247,0.202741777979055
 MET,ENSG00000105976,3.53146923821761
 CLPX,ENSG00000166855,1.47252834527571
 SPATA5,ENSG00000145375,-0.222809899511112
 CLPP,ENSG00000125656,0.629518222534163
 CLPS,ENSG00000137392,2.17107747362927
 CLPB,ENSG00000162129,1.09961638950482
 FEZF1,ENSG00000128610,-1.02756331826826
 FEZF2,ENSG00000153266,-1.77629237787306
 SLC9A3R2,ENSG00000065054,2.35222090348933
 SLC9A3R1,ENSG00000109062,2.52336386155424
 NAT1,ENSG00000171428,3.77888845797487
 WIPF2,ENSG00000171475,-0.48675401491835
 SLC40A1,ENSG00000138449,2.19322417376825
 CLP1,ENSG00000172409,0.64801427640139
 MON1A,ENSG00000164077,0.398818282733387
 DTWD2,ENSG00000169570,0.499420543406094
 DTWD1,ENSG00000104047,-0.166957191513149
 CPO,ENSG00000144410,0.561367004187082
 CPD,ENSG00000108582,-0.0155857651858459
 CPE,ENSG00000109472,-3.56854718522031
 CPZ,ENSG00000109625,-1.95197573130656
 CPQ,ENSG00000104324,-0.506153650374094
 CASS4,ENSG00000087589,0.534697518621221
 CYP46A1,ENSG00000036530,-0.470501148144586
 BANK1,ENSG00000153064,-1.89225772984896
 DOC2B,ENSG00000272636,-3.81395660824354
 LMTK3,ENSG00000142235,-2.8224463312188
 LMTK2,ENSG00000164715,0.111167481790886
 HHIP,ENSG00000164161,2.35620962817448
 SIGLEC9,ENSG00000129450,0.989296500066489
 CHTF8,ENSG00000168802,0.941244881636472
 HOXB2,ENSG00000173917,-0.953112330996379
 PSAP,ENSG00000197746,-0.299465534967788
 GABRP,ENSG00000094755,2.6909412520572
 KRT16,ENSG00000186832,-0.163387838481138
 KRT15,ENSG00000171346,-0.167705214757904
 KRT14,ENSG00000186847,-1.18936971330674
 KRT13,ENSG00000171401,1.42347351147986
 KRT12,ENSG00000187242,-0.614125732725455
 KRT10,ENSG00000186395,-0.628333456804667
 GABRE,ENSG00000102287,-0.213957164099305
 GABRD,ENSG00000187730,-3.14001235276393
 KRT19,ENSG00000171345,-1.55406382272416
 KRT18,ENSG00000111057,4.33033654630847
 ABHD17A,ENSG00000129968,-0.704819042024319
 ABHD17B,ENSG00000107362,0.248524413143245
 ABHD17C,ENSG00000136379,0.0452814647507536
 MIA3,ENSG00000154305,0.886111885870679
 NBPF8,ENSG00000162825,1.12983471822105
 NBPF6,ENSG00000186086,-0.609379334394892
 NBPF4,ENSG00000196427,-0.32350905363401
 NBPF1,ENSG00000219481,0.0184175523895317
 SLC26A8,ENSG00000112053,0.276575281445679
 ZFP69B,ENSG00000187801,-0.6780731620201
 PKLR,ENSG00000143627,10.714272666838
 TMEM259,ENSG00000182087,0.713884101590652
 TM9SF4,ENSG00000101337,0.180845506380644
 SIGLEC5,ENSG00000105501,0.426422990040286
 TM9SF1,ENSG00000100926,0.32534373777183
 TM9SF3,ENSG00000077147,0.2945038007762
 MEPCE,ENSG00000146834,0.302638656862788
 ZNF85,ENSG00000105750,-2.74239553185093
 KCNC4,ENSG00000116396,-2.43281008015134
 KCNC1,ENSG00000129159,-2.80091188982484
 KCNC2,ENSG00000166006,1.19126079647256
 KCNC3,ENSG00000131398,0.756454896640077
 MFSD6L,ENSG00000185156,-1.1311138828375
 NGFR,ENSG00000064300,1.74225676583421
 GRIA2,ENSG00000120251,-5.857061886585
 ACAA2,ENSG00000167315,3.25843757050639
 ACAA1,ENSG00000060971,3.20942849795328
 OR3A1,ENSG00000180090,-0.0380576108941345
 GRIA3,ENSG00000125675,1.05409946935193
 ARIH1,ENSG00000166233,-0.56871939392779
 SUFU,ENSG00000107882,-0.201154151368934
 PLA2G4B,ENSG00000243708,0.129993611621731
 PLA2G4A,ENSG00000116711,-2.42164722377536
 PLA2G4F,ENSG00000168907,-2.82354469425926
 PLA2G4E,ENSG00000188089,-0.2060196770133
 PLA2G4D,ENSG00000159337,-0.832928949116731
 CMTM8,ENSG00000170293,3.01098566709623
 CMTM2,ENSG00000140932,0.230943300669178
 CMTM3,ENSG00000140931,-1.61993633442449
 CMTM1,ENSG00000089505,-0.919505637375455
 CMTM6,ENSG00000091317,1.90843823101843
 CMTM7,ENSG00000153551,-0.875843942717226
 CMTM4,ENSG00000183723,-1.17081652204345
 COL11A1,ENSG00000060718,-2.71489428596781
 CHRFAM7A,ENSG00000166664,-3.46341045609314
 USP29,ENSG00000131864,0.0459277263172734
 LAD1,ENSG00000159166,4.74582592177345
 NDUFA11,ENSG00000174886,0.578041163640575
 NDUFA12,ENSG00000184752,-0.620279947115251
 NDUFA13,ENSG00000186010,0.0608198689659734
 ALDH1L2,ENSG00000136010,-3.41849875000189
 ALDH1L1,ENSG00000144908,5.19384603014554
 GNG7,ENSG00000176533,-1.29868057636293
 GNG4,ENSG00000168243,-5.02911488932286
 GNG5,ENSG00000174021,-0.0461882350344398
 GNG2,ENSG00000186469,-1.69827754363229
 GNG3,ENSG00000162188,-1.25365587569323
 GNG8,ENSG00000167414,-1.15516392684766
 DIABLO,ENSG00000184047,-0.181507059557543
 FUS,ENSG00000089280,-0.586322520891402
 UGT3A2,ENSG00000168671,2.60712274277907
 UGT3A1,ENSG00000145626,9.64080192313879
 FUZ,ENSG00000010361,-0.771730574252801
 SMARCE1,ENSG00000073584,-0.422376895394219
 FUK,ENSG00000157353,0.54940591634032
 RASGEF1C,ENSG00000146090,-2.46899913974454
 RASGEF1B,ENSG00000138670,2.44336343872052
 RASGEF1A,ENSG00000198915,-2.16324069645134
 TTLL9,ENSG00000131044,-1.33068752768448
 PLEKHS1,ENSG00000148735,0.237617950259477
 SMYD4,ENSG00000186532,-0.26107102398751
 SMYD5,ENSG00000135632,-0.0227422172171703
 TRDMT1,ENSG00000107614,-1.71729118182056
 SMYD1,ENSG00000115593,-2.0351965644632
 SMYD2,ENSG00000143499,0.405105550372817
 SMYD3,ENSG00000185420,-1.33964237685405
 SERPIND1,ENSG00000099937,10.989923770272
 FAM78A,ENSG00000126882,-1.06711135461665
 PIGS,ENSG00000087111,-1.17135358681093
 FAM78B,ENSG00000188859,0.0614042800829179
 LY75,ENSG00000054219,-1.65628025437714
 CLK1,ENSG00000013441,0.190524527423299
 CLK2,ENSG00000176444,0.776664939119736
 CLK3,ENSG00000179335,-0.196134303903497
 CLK4,ENSG00000113240,0.233254159683166
 ONECUT3,ENSG00000205922,0.673466274149778
 CNKSR1,ENSG00000142675,-0.402248161793101
 ONECUT1,ENSG00000169856,8.85385368391683
 TMEM150C,ENSG00000249242,2.01189902380346
 TMEM150B,ENSG00000180061,0.679006252440778
 MTO1,ENSG00000135297,1.23177872130906
 LYSMD3,ENSG00000176018,1.11697007337557
 ACVR2A,ENSG00000121989,-0.00536090699383924
 LYSMD1,ENSG00000163155,0.2401606110043
 RRAS2,ENSG00000133818,0.88801128963788
 LYSMD4,ENSG00000183060,-0.344408986855093
 SPATA33,ENSG00000167523,0.335010533523344
 SPATA32,ENSG00000184361,0.428526031280674
 MTOR,ENSG00000198793,0.148779419606768
 MUC5AC,ENSG00000215182,0.523472709266733
 OMG,ENSG00000126861,-1.51005876935004
 OMD,ENSG00000127083,-3.78016355410338
 C2orf62,ENSG00000158428,-0.5959226119824
 C2orf61,ENSG00000239605,-1.12947274624279
 OMP,ENSG00000254550,4.26221352639099
 CNBD2,ENSG00000149646,0.567722483320145
 C2orf66,ENSG00000187944,0.145660645340223
 CNBD1,ENSG00000176571,0.258236362496169
 C2orf69,ENSG00000178074,-0.224980558580851
 C2orf68,ENSG00000168887,0.181931065734562
 LRRC8E,ENSG00000171017,1.5726049341968
 MEGF8,ENSG00000105429,-0.902526014866535
 LRRC8A,ENSG00000136802,0.0190953028889955
 HIP1,ENSG00000127946,-0.798742630151044
 LRRC8C,ENSG00000171488,-2.43472846024194
 LRRC8B,ENSG00000197147,-0.758852277666688
 DSC3,ENSG00000134762,-1.4535771704167
 SUPV3L1,ENSG00000156502,0.331468511648128
 CYBB,ENSG00000165168,-1.05099770502886
 CYBA,ENSG00000051523,-0.420960168226257
 CEACAM19,ENSG00000186567,1.48727682364312
 HOXB7,ENSG00000260027,-1.90468978478522
 HMHA1,ENSG00000180448,0.63266719578742
 CIDEB,ENSG00000136305,1.06286219418628
 CIDEC,ENSG00000187288,-0.529318010040409
 CIDEA,ENSG00000176194,-1.80388367081765
 PPM1A,ENSG00000100614,0.175281764996315
 C4BPA,ENSG00000123838,11.2847822630393
 HSF1,ENSG00000185122,-0.405773023664922
 TRMT112,ENSG00000173113,-0.0194745993272753
 HSF2,ENSG00000025156,-0.88044556923077
 HSF5,ENSG00000176160,0.819352257773801
 PRPF4B,ENSG00000112739,0.0809433069117685
 C7orf55,ENSG00000164898,0.706733794249262
 C7orf57,ENSG00000164746,-1.58520259409779
 C7orf50,ENSG00000146540,-0.464122320654274
 RORC,ENSG00000143365,5.72136683629326
 RORB,ENSG00000198963,-4.59377652834829
 RORA,ENSG00000069667,1.20402143048117
 ZNF479,ENSG00000185177,0.0696901261427329
 TSPAN10,ENSG00000182612,0.626430265146885
 ZNF471,ENSG00000196263,-1.00693862341525
 ZNF473,ENSG00000142528,0.130487741438433
 ZNF474,ENSG00000164185,-0.6015442024872
 TSPAN13,ENSG00000106537,0.651703627159356
 ROR2,ENSG00000169071,-1.93880511896085
 ROR1,ENSG00000185483,-3.68614797410969
 SLTM,ENSG00000137776,-0.0786522725253246
 KPNA7,ENSG00000185467,2.73169320964061
 KPNA6,ENSG00000025800,-0.358858973206919
 KPNA5,ENSG00000196911,-1.42809962914629
 KPNA4,ENSG00000186432,-0.565305533631006
 KPNA3,ENSG00000102753,-0.442297752527644
 KPNA2,ENSG00000182481,-1.17563515777384
 KPNA1,ENSG00000114030,-0.00518466355018459
 FRS3,ENSG00000137218,-0.299098062649633
 FRS2,ENSG00000166225,-0.103172275085817
 GOLT1B,ENSG00000111711,-0.399143956158967
 GOLT1A,ENSG00000174567,8.4117801117834
 B4GALT1,ENSG00000086062,1.38695503697942
 B4GALT3,ENSG00000158850,-0.0280723843562226
 B4GALT2,ENSG00000117411,0.569622511221495
 B4GALT5,ENSG00000158470,-0.288478341875463
 B4GALT4,ENSG00000121578,0.360630456744192
 B4GALT7,ENSG00000027847,0.888322211989645
 FCN2,ENSG00000160339,7.18633737399437
 FCN1,ENSG00000085265,0.951123153604904
 TRRAP,ENSG00000196367,-0.299445736786067
 MT-ND6,ENSG00000198695,2.20321625268053
 FAM174B,ENSG00000185442,-0.167097017115364
 FAM174A,ENSG00000174132,-0.475909796513736
 CYP19A1,ENSG00000137869,-2.74048750522382
 SPRN,ENSG00000203772,1.61427496944621
 SULT2B1,ENSG00000088002,-1.54439105706371
 SOGA3,ENSG00000214338,-3.58073789372877
 SOGA2,ENSG00000168502,-0.730007098306934
 SOGA1,ENSG00000149639,-3.45576595377181
 VMAC,ENSG00000187650,0.153828300621442
 DOHH,ENSG00000129932,-0.28414762139672
 MAGEB10,ENSG00000177689,0.0287888712302626
 C21orf67,ENSG00000183250,1.41126919826168
 CDH8,ENSG00000150394,-4.99554256769894
 PPP2R1A,ENSG00000105568,-1.04157444291094
 PPP2R1B,ENSG00000137713,3.29942246929673
 JHDM1D,ENSG00000006459,-0.107230388200931
 ZMYND12,ENSG00000066185,1.51717214517431
 ZMYND10,ENSG00000004838,0.362021218172799
 ZMYND11,ENSG00000015171,-0.983871245415129
 ZMYND19,ENSG00000165724,0.508929709935364
 FAM83F,ENSG00000133477,1.21869773971592
 WNT2B,ENSG00000134245,-1.24350053960565
 HSPB7,ENSG00000173641,-4.20931695148329
 HSPB2,ENSG00000170276,-2.55569713636718
 HSPB3,ENSG00000169271,-4.36322576910713
 HSPB1,ENSG00000106211,-1.07426667688662
 HSPB8,ENSG00000152137,-4.84479872026013
 AGBL5,ENSG00000084693,-0.777649841214236
 PBXIP1,ENSG00000163346,-1.43315467413579
 RP11-169F17.1,ENSG00000263711,-0.84137187948524
 NAV1,ENSG00000134369,-3.13591837748137
 NAV3,ENSG00000067798,-2.44313586679257
 NAV2,ENSG00000166833,1.19748487217708
 LIG1,ENSG00000105486,0.407864745376701
 BDP1,ENSG00000145734,-0.578496315546932
 IREB2,ENSG00000136381,0.262095434281931
 RNMTL1,ENSG00000171861,1.00569387561663
 BOLL,ENSG00000152430,-0.541138089254046
 CTC-241N9.1,ENSG00000245317,0.105845674297334
 BARHL2,ENSG00000143032,-0.939488814441615
 BARHL1,ENSG00000125492,-0.176533441455049
 CSPG5,ENSG00000114646,-3.89782431864583
 SCGB2A2,ENSG00000110484,-0.40162263253268
 ZKSCAN1,ENSG00000106261,2.44086544102665
 ZKSCAN3,ENSG00000189298,0.13233033639357
 ALG10B,ENSG00000175548,-0.0914064923753511
 ZKSCAN5,ENSG00000196652,0.034179052083763
 ZKSCAN4,ENSG00000187626,0.0847503478870505
 ZKSCAN7,ENSG00000196345,0.507201136697983
 ZKSCAN8,ENSG00000198315,-0.0235786821288909
 AJAP1,ENSG00000196581,-1.70423042195709
 TMEM182,ENSG00000170417,-0.176069347808056
 TMEM181,ENSG00000146433,-0.222784232066552
 TMEM180,ENSG00000138111,0.810001348500907
 TMEM187,ENSG00000177854,0.583972311215322
 TMEM186,ENSG00000184857,0.929886716374302
 IL10RB,ENSG00000243646,0.632803071791446
 TMEM189,ENSG00000240849,-0.27981452422549
 HCAR3,ENSG00000255398,1.13844796928509
 HCAR2,ENSG00000182782,0.0746850611064072
 HCAR1,ENSG00000196917,-2.77981905031645
 PTGIS,ENSG00000124212,-1.00561311164725
 SCGB1A1,ENSG00000149021,-1.60592790498387
 TAF7,ENSG00000178913,-0.206572360027384
 TAF6,ENSG00000106290,-1.04500618309986
 TAF5,ENSG00000148835,-0.0873776534661455
 TAF4,ENSG00000130699,0.380488381937188
 TAF3,ENSG00000165632,-0.637432697897454
 TAF2,ENSG00000064313,-0.203916306410942
 TAF1,ENSG00000147133,-0.0513799615413039
 HMOX1,ENSG00000100292,1.49829907191157
 TAF9,ENSG00000085231,0.130553553222062
 TAF8,ENSG00000137413,0.154514002935614
 TSPAN32,ENSG00000064201,0.414783792788408
 TSPAN33,ENSG00000158457,2.43531926533299
 TSPAN31,ENSG00000135452,-0.384421466630686
 ALAD,ENSG00000148218,1.91751930606069
 PDXK,ENSG00000160209,-0.206598922651659
 CLTCL1,ENSG00000070371,-0.158373740784391
 LRRCC1,ENSG00000133739,-1.30739090532201
 FNIP1,ENSG00000217128,0.0424593268848585
 FNIP2,ENSG00000052795,1.36259316820564
 AKAP8L,ENSG00000011243,0.2598861748809
 ANKRD65,ENSG00000235098,-1.91615951905519
 PDCD6,ENSG00000249915,0.0593183928018763
 PDCD7,ENSG00000090470,-0.134644833699293
 PDCD4,ENSG00000150593,-0.465392481841918
 PDCD2,ENSG00000071994,0.164119750572442
 TCF21,ENSG00000118526,1.79059383321304
 TCF23,ENSG00000163792,-0.43129772050097
 PRUNE,ENSG00000143363,-0.123075651057996
 HDLBP,ENSG00000115677,0.572087981394113
 GVQW1,ENSG00000241043,-0.141629344535667
 KARS,ENSG00000065427,-0.638831450964088
 RAB39B,ENSG00000155961,-2.80485493609845
 RAB39A,ENSG00000179331,-1.3564312650399
 TMEM27,ENSG00000147003,5.00634952747115
 IL12B,ENSG00000113302,-0.0789683460618028
 IL12A,ENSG00000168811,-2.91401102273029
