 gene    name , gene    ENS ,Testis
 C1orf147,ENSG00000162888,-2.67319425246018
 C1orf141,ENSG00000203963,8.4961312926255
 GABRR1,ENSG00000146276,5.02075806391819
 GABRR2,ENSG00000111886,0.259304281280858
 GABRR3,ENSG00000183185,4.00744028652376
 TRIM58,ENSG00000162722,3.10393569521721
 TRIM55,ENSG00000147573,5.28484905783434
 TRIM54,ENSG00000138100,5.02603995929234
 TRIM56,ENSG00000169871,-2.36290549436387
 RNASET2,ENSG00000026297,-1.5791829757681
 TRIM50,ENSG00000146755,6.18803294505573
 TRIM52,ENSG00000183718,-0.32833942361294
 CCNDBP1,ENSG00000166946,-1.14771769063254
 ZNF213,ENSG00000085644,1.84105253990443
 NUS1,ENSG00000153989,-0.992681061378243
 RP11-944C7.1,ENSG00000258792,4.11067452320289
 NREP,ENSG00000134986,-2.57882961342627
 GSTZ1,ENSG00000100577,2.21342318741675
 ATP6V1E2,ENSG00000250565,2.98805550558073
 KRTCAP2,ENSG00000163463,0.898978921414065
 KRTCAP3,ENSG00000157992,-0.118331587271533
 CFD,ENSG00000197766,-1.97732785344524
 C1orf227,ENSG00000185523,5.61097332233393
 GNG5P2,ENSG00000133136,-1.63818154977289
 MAB21L1,ENSG00000180660,-3.72206626592992
 AC092687.4,ENSG00000232056,2.65838978155032
 MAB21L3,ENSG00000173212,3.28716839868016
 HSD17B8,ENSG00000204228,-0.74018892854365
 HMGCL,ENSG00000117305,-0.924508860691752
 PRMT3,ENSG00000185238,-0.829292481172845
 HSD17B1,ENSG00000108786,-0.712754570918109
 HSD17B2,ENSG00000086696,0.0399443807342563
 HSD17B4,ENSG00000133835,-1.72025842459286
 HSD17B6,ENSG00000025423,1.14113268281805
 HSD17B7,ENSG00000132196,-1.66278671683811
 ALDH3B2,ENSG00000132746,-1.25691429428539
 ZNF219,ENSG00000165804,-1.52706682599507
 PARD3,ENSG00000148498,-0.608335813752911
 GNPTG,ENSG00000090581,-1.16269572070049
 PSKH1,ENSG00000159792,0.872846705043451
 IL1RL1,ENSG00000115602,-2.05882859158274
 IL1RL2,ENSG00000115598,-1.49703205798875
 PEBP1,ENSG00000089220,-1.51965602495345
 PEBP4,ENSG00000134020,0.0896676959401026
 SLCO5A1,ENSG00000137571,-0.261716654563905
 CEP192,ENSG00000101639,0.758260232154251
 UTP14A,ENSG00000156697,-2.23321687115826
 TNFRSF21,ENSG00000146072,0.244600350011944
 UTP14C,ENSG00000253797,-1.2274720663119
 TNFRSF25,ENSG00000215788,-1.65681193728946
 PROSER1,ENSG00000120685,0.31936574450251
 PROSER2,ENSG00000148426,0.939983971392879
 HTATIP2,ENSG00000109854,-0.417192664243529
 SLX4IP,ENSG00000149346,0.238367173279876
 MAMLD1,ENSG00000013619,1.58572941091177
 RNMT,ENSG00000101654,-0.729071830220533
 HUS1B,ENSG00000188996,2.5081991376144
 SLC29A4,ENSG00000164638,-0.556304892310314
 SLC29A3,ENSG00000198246,-0.116724293433082
 SLC29A2,ENSG00000174669,-2.28890251037802
 SLC29A1,ENSG00000112759,-2.06689474764916
 C6orf201,ENSG00000185689,5.1676527081003
 C6orf203,ENSG00000130349,-0.967743595627515
 MRAS,ENSG00000158186,-2.13383618064538
 MRAP,ENSG00000170262,0.0220174650999291
 SARM1,ENSG00000004139,-1.71448712779338
 GNL3L,ENSG00000130119,-1.60402164547129
 ZFHX4,ENSG00000091656,1.34320135361737
 RFC1,ENSG00000035928,-0.832809345772896
 RFC3,ENSG00000133119,0.736337197075082
 RFC2,ENSG00000049541,-0.422460281758883
 CBX8,ENSG00000141570,1.78645347822673
 CBX7,ENSG00000100307,-2.72366637652613
 CBX6,ENSG00000183741,-2.65989473863024
 CBX4,ENSG00000141582,-1.030651845729
 CBX3,ENSG00000122565,0.274629305087136
 CBX2,ENSG00000173894,4.12108806137591
 CBX1,ENSG00000108468,0.25548385214652
 CSF2RB,ENSG00000100368,0.36784809800594
 CKS2,ENSG00000123975,4.36391708937247
 ACADSB,ENSG00000196177,-1.57273718622967
 LARGE,ENSG00000133424,-1.2349577779877
 SHOC2,ENSG00000108061,0.111179305100136
 HKR1,ENSG00000181666,0.0672667537388849
 GNAS,ENSG00000087460,-2.04744664951735
 ERCC8,ENSG00000049167,0.544196548197436
 ERCC1,ENSG00000012061,-1.05723627221554
 ERCC2,ENSG00000104884,0.742139004922125
 ERCC3,ENSG00000163161,-0.116195327301768
 ERCC4,ENSG00000175595,1.76944677071877
 ERCC5,ENSG00000134899,-0.379964359322
 ERCC6,ENSG00000225830,-0.40255356022421
 MRPS17,ENSG00000239789,-0.0327991406883527
 MRPS16,ENSG00000182180,-0.109326553951148
 MRPS15,ENSG00000116898,1.43442011927964
 CD247,ENSG00000198821,-2.50604575557974
 MRPS12,ENSG00000128626,-0.599402023782022
 MRPS11,ENSG00000181991,0.015742623050028
 MRPS10,ENSG00000048544,-0.927663940865583
 CD248,ENSG00000174807,-2.00430906133229
 PFKP,ENSG00000067057,1.29965606210014
 PFKM,ENSG00000152556,-0.214555649529699
 PFKL,ENSG00000141959,-0.245499934184699
 PRIMPOL,ENSG00000164306,-0.713301688722939
 SNURF,ENSG00000273173,-1.03223512829329
 WARS,ENSG00000140105,0.279774742938668
 THOP1,ENSG00000172009,1.47946386956839
 CLEC4M,ENSG00000104938,4.8500844972669
 CLEC4G,ENSG00000182566,-0.814703712043013
 CLEC4F,ENSG00000152672,1.18846412014264
 CLEC4E,ENSG00000166523,-0.415453497620765
 CLEC4D,ENSG00000166527,-0.116300625724316
 CLEC4C,ENSG00000198178,4.39829964725199
 CLEC4A,ENSG00000111729,-0.0641934404599459
 SSR1,ENSG00000124783,-1.18640115013957
 SSR2,ENSG00000163479,-0.238290324145655
 SSR3,ENSG00000114850,-0.551780686029972
 SSR4,ENSG00000180879,-0.433421360829631
 CTTNBP2NL,ENSG00000143079,-1.20435128371039
 CASP8AP2,ENSG00000118412,-0.784875177093948
 APOC4,ENSG00000267467,-0.517397325126093
 APOC2,ENSG00000234906,-2.15365886688755
 APOC3,ENSG00000110245,0.809150509370482
 APOC1,ENSG00000130208,-1.47163080708005
 USB1,ENSG00000103005,0.124408101033814
 POU6F2,ENSG00000106536,2.11549456361318
 ZFPM2,ENSG00000169946,-1.05551209667131
 POU6F1,ENSG00000184271,-2.67837546193994
 KLHDC10,ENSG00000128607,0.340047494013919
 ZFPM1,ENSG00000179588,1.22207851230931
 SPERT,ENSG00000174015,12.1095827293965
 DGCR2,ENSG00000070413,-0.60515637511986
 PAGE4,ENSG00000101951,4.98342110736163
 PAGE2,ENSG00000234068,7.87546833373151
 SPDYE2B,ENSG00000173678,1.83762813557676
 EGF,ENSG00000138798,0.514704876522291
 PGK2,ENSG00000170950,13.2270117260712
 PGK1,ENSG00000102144,-2.74407345152546
 BECN1,ENSG00000126581,-0.820669273339433
 RPP25L,ENSG00000164967,-0.537771707578209
 SMAGP,ENSG00000170545,0.412658806251357
 UBE2B,ENSG00000119048,-0.96152262679952
 OXA1L,ENSG00000155463,-1.35288447914605
 C6orf57,ENSG00000154079,-1.10783128257794
 C6orf52,ENSG00000137434,3.84519568168951
 DOCK10,ENSG00000135905,-2.5363918060715
 DOCK11,ENSG00000147251,-2.78468984694453
 C6orf58,ENSG00000184530,3.04544217176511
 DPM2,ENSG00000136908,-0.238614573373677
 DPM1,ENSG00000000419,0.188620514984824
 RABGEF1,ENSG00000154710,-0.30060998762628
 EFS,ENSG00000100842,-1.93112959162799
 TBC1D9B,ENSG00000197226,-1.39108430708507
 CDH11,ENSG00000140937,-1.6469997037606
 CDH10,ENSG00000040731,1.02291697978848
 CDH12,ENSG00000154162,2.91239475464418
 CREG1,ENSG00000143162,-1.32377754978423
 CDH17,ENSG00000079112,1.47233449683337
 CDH16,ENSG00000166589,1.95339423121213
 CDH19,ENSG00000071991,-1.9076863141627
 CDH18,ENSG00000145526,4.96740689251577
 NIPBL,ENSG00000164190,-0.293846865847538
 MBP,ENSG00000197971,-3.58600086202525
 RBCK1,ENSG00000125826,-0.723793695964152
 TAF7L,ENSG00000102387,7.47914032432482
 HRASLS,ENSG00000127252,5.55458508246221
 COMMD10,ENSG00000145781,-1.42172092021323
 HTR1D,ENSG00000179546,2.11607147442366
 HTR1E,ENSG00000168830,2.18010031801877
 HTR1F,ENSG00000179097,-0.283257209082872
 C10orf40,ENSG00000235931,9.81313385789298
 HTR1A,ENSG00000178394,-0.692608366551636
 HTR1B,ENSG00000135312,0.728225083683794
 CKAP5,ENSG00000175216,0.789055398919599
 BCL2L1,ENSG00000171552,-0.302201191786415
 BCL2L2,ENSG00000129473,-1.1156115838415
 ITSN1,ENSG00000205726,-1.29264415290458
 ITSN2,ENSG00000198399,-1.52007538529111
 PRAF2,ENSG00000243279,-0.47775578815531
 NEGR1,ENSG00000172260,-3.19232312041708
 FAM193A,ENSG00000125386,0.663043483704605
 TDP2,ENSG00000111802,-0.42757331158634
 TREH,ENSG00000118094,4.08413116153224
 MEFV,ENSG00000103313,2.66223938178889
 AFAP1L1,ENSG00000157510,0.339105109520872
 AFAP1L2,ENSG00000169129,-2.78078351557392
 OPALIN,ENSG00000197430,-2.4276841475703
 PCMT1,ENSG00000120265,0.0522049032465395
 SLAIN2,ENSG00000109171,0.996214560791438
 SLAIN1,ENSG00000139737,1.3049219519729
 CPA2,ENSG00000158516,1.93621016639736
 CPA3,ENSG00000163751,-0.726210241068754
 CPA1,ENSG00000091704,1.02420858364792
 CPA6,ENSG00000165078,3.89147956047115
 CPA4,ENSG00000128510,0.478089906645901
 CPA5,ENSG00000158525,9.5519620752673
 OSM,ENSG00000099985,-0.782826306074541
 OS9,ENSG00000135506,-1.94824496582836
 SH2D4A,ENSG00000104611,-0.283811573511777
 SH2D4B,ENSG00000178217,3.59828572795096
 SMG6,ENSG00000070366,0.319182055780826
 NPHS2,ENSG00000116218,6.4935554979083
 NPHS1,ENSG00000161270,4.95624194952802
 ARG1,ENSG00000118520,-1.7769154602372
 AP003068.6,ENSG00000187066,8.16098854470405
 TMEM50B,ENSG00000142188,-0.791876173810486
 TMEM50A,ENSG00000183726,-1.9300295408005
 GON4L,ENSG00000116580,-0.23858602171935
 ABL1,ENSG00000097007,-1.24455518084726
 ABL2,ENSG00000143322,-0.443612265387513
 TMED7,ENSG00000134970,-1.47670202672472
 TMED6,ENSG00000157315,0.628886298627715
 TMED5,ENSG00000117500,-0.631394777811197
 TMED4,ENSG00000158604,-0.844075353355871
 TMED3,ENSG00000166557,-0.0701479005047175
 TMED2,ENSG00000086598,-1.21843463184134
 TMED1,ENSG00000099203,-0.291153605797378
 TMEM201,ENSG00000188807,0.533770049642448
 BAIAP2L2,ENSG00000128298,0.984953053893731
 BAIAP2L1,ENSG00000006453,1.67148342495648
 TMED9,ENSG00000184840,-0.697102881957098
 TMED8,ENSG00000100580,-0.26062693987168
 HNRNPK,ENSG00000165119,-0.968242540518208
 FASN,ENSG00000169710,-1.41193630870281
 HNRNPM,ENSG00000099783,-0.270812690537817
 HNRNPC,ENSG00000092199,-0.91331429683058
 HNRNPD,ENSG00000138668,-0.86127362319094
 HNRNPF,ENSG00000169813,0.309672675142911
 TMEM205,ENSG00000105518,-0.269754883161103
 TMEM206,ENSG00000065600,0.0842132849604076
 TMEM208,ENSG00000168701,-0.159911019998551
 TMEM209,ENSG00000146842,0.689903312416421
 TNNI3K,ENSG00000116783,0.476496329444146
 ANKRD33B,ENSG00000164236,1.31034994489324
 TADA1,ENSG00000152382,-0.482314665926767
 TADA3,ENSG00000171148,0.233102577426617
 CD52,ENSG00000169442,-3.5364492602567
 CD53,ENSG00000143119,-3.40846510713556
 CD55,ENSG00000196352,-0.750783053003857
 CD58,ENSG00000116815,-1.53316105643676
 CD59,ENSG00000085063,-2.06864940652088
 UBE2L3,ENSG00000185651,-0.970621209071842
 AARS,ENSG00000090861,-1.24561194030118
 KDM8,ENSG00000155666,-0.569042780589776
 SPATA8,ENSG00000185594,13.0201224748628
 SRA1,ENSG00000213523,0.393689914271639
 SPATA3,ENSG00000173699,11.65761757577
 SPATA2,ENSG00000158480,1.05350695814919
 AARD,ENSG00000205002,6.67313993343941
 SPATA6,ENSG00000132122,3.3067730291084
 SPATA4,ENSG00000150628,8.70812260764567
 HIST1H4C,ENSG00000197061,0.617783856005953
 HIST1H4J,ENSG00000197238,0.651573319347211
 HIST1H4H,ENSG00000158406,-0.868776031458594
 DLEC1,ENSG00000008226,4.34569702042238
 ZIK1,ENSG00000171649,1.14054312080976
 HKDC1,ENSG00000156510,1.94737402236039
 KCNF1,ENSG00000162975,0.578735667285354
 PTRH1,ENSG00000187024,3.12688156238756
 CTBP1,ENSG00000159692,-1.26105371570436
 CTBP2,ENSG00000175029,-0.650586701808048
 KIAA0195,ENSG00000177728,-0.314776063603918
 GTF3C3,ENSG00000119041,-0.0307624873969993
 MFSD10,ENSG00000109736,-0.918097280443189
 MFSD12,ENSG00000161091,-0.632016229950797
 GTF3C6,ENSG00000155115,0.562665310368438
 GTF3C5,ENSG00000148308,-0.240731687276639
 GTF3C4,ENSG00000125484,0.462572298514388
 CD99L2,ENSG00000102181,-2.27634673377255
 LPIN3,ENSG00000132793,-1.43080975936662
 GAR1,ENSG00000109534,0.32419988444135
 EPS15L1,ENSG00000127527,-0.568479427655175
 GART,ENSG00000159131,0.406820151608411
 GARS,ENSG00000106105,-0.0760820421102159
 TP53I11,ENSG00000175274,-1.69261798298308
 TP53I13,ENSG00000167543,1.10593291964684
 ATAD1,ENSG00000138138,0.776334861749998
 TCIRG1,ENSG00000110719,-2.49435783127815
 FRAT1,ENSG00000165879,1.95478944692145
 FRAT2,ENSG00000181274,1.10499935327315
 SIGIRR,ENSG00000185187,-1.68083199001913
 AC074389.6,ENSG00000205971,6.82642015560897
 C22orf24,ENSG00000128254,0.0677964424345006
 C22orf26,ENSG00000182257,-0.620626125105759
 POLG2,ENSG00000256525,1.4740201705395
 SC5D,ENSG00000109929,-1.21915005773046
 MTIF3,ENSG00000122033,0.401586818988246
 MTIF2,ENSG00000085760,-0.666857044645382
 ELMSAN1,ENSG00000156030,-1.32586848476133
 COX18,ENSG00000163626,-0.277055508230572
 NAPB,ENSG00000125814,-1.15526908036621
 SCN11A,ENSG00000168356,2.75559459478017
 CALB2,ENSG00000172137,0.303209725960987
 CALB1,ENSG00000104327,-0.664851734814844
 AKNAD1,ENSG00000162641,5.61041760395663
 COX19,ENSG00000240230,-0.712637100247684
 FAM20A,ENSG00000108950,2.64688416149057
 FAM20B,ENSG00000116199,-1.9243469700124
 FAM20C,ENSG00000177706,-1.70068579352285
 CARKD,ENSG00000213995,-0.197731778288845
 AGGF1,ENSG00000164252,0.235592008309297
 PYURF,ENSG00000145337,-0.594500213729336
 FXN,ENSG00000165060,-0.181552094709137
 NIPAL1,ENSG00000163293,-0.0693025775216349
 NIPAL2,ENSG00000104361,-1.47661991479855
 NIPAL3,ENSG00000001461,-2.10071333016332
 NIPAL4,ENSG00000172548,-1.91414986239408
 YRDC,ENSG00000196449,1.01233892120075
 MLF1IP,ENSG00000151725,5.98597727114951
 CHID1,ENSG00000177830,0.776653151565156
 EWSR1,ENSG00000182944,0.255410838591119
 TAC3,ENSG00000166863,4.25074093330895
 MUT,ENSG00000146085,-0.850735378411941
 ARL2BP,ENSG00000102931,0.170849755810797
 IL1RAPL1,ENSG00000169306,-0.636003531307111
 PPP6R1,ENSG00000105063,1.5655913635028
 C2orf53,ENSG00000186143,13.1180370404398
 C2orf50,ENSG00000150873,0.367863520585103
 C2orf57,ENSG00000177673,12.0813031821975
 C2orf54,ENSG00000172478,-0.862640863518008
 SLC16A13,ENSG00000174327,-1.02801721391309
 SPINK8,ENSG00000229453,-0.383034606440262
 CHM,ENSG00000188419,-1.91948042069294
 RINT1,ENSG00000135249,-0.237398930797237
 SH3BGRL,ENSG00000131171,-1.80301830586604
 TC2N,ENSG00000165929,-0.0900248034405669
 HMHB1,ENSG00000158497,3.79449918208845
 IL1RAPL2,ENSG00000189108,1.98833116437913
 ZBTB33,ENSG00000177485,-1.37690069431478
 SERINC5,ENSG00000164300,0.299944879746574
 SERINC3,ENSG00000132824,-0.334475165486561
 SERINC2,ENSG00000168528,-0.156476603167816
 PINK1,ENSG00000158828,0.440118715027262
 LMLN,ENSG00000185621,1.73843019418223
 CALHM3,ENSG00000183128,3.36154340286017
 PKDREJ,ENSG00000130943,4.60554632190683
 CAMTA2,ENSG00000108509,-0.391122906225757
 CAMTA1,ENSG00000171735,-0.611412498903297
 KXD1,ENSG00000105700,-0.0775497315259431
 SDF2L1,ENSG00000128228,0.628277329420857
 NPFFR2,ENSG00000056291,2.61615175907724
 NPFFR1,ENSG00000148734,3.30003674648879
 ABTB1,ENSG00000114626,-2.73700073997943
 ABTB2,ENSG00000166016,-1.11200457098458
 TRIM59,ENSG00000213186,2.51942378280926
 RPS6KB1,ENSG00000108443,-1.48952533979634
 TRADD,ENSG00000102871,-1.70362606971846
 RPS6KB2,ENSG00000175634,-1.26861255781687
 FAM177B,ENSG00000197520,2.4339835922902
 CDKN1B,ENSG00000111276,-1.50327142792694
 MYNN,ENSG00000085274,0.25354105466907
 BUD13,ENSG00000137656,0.845026743961247
 ISY1,ENSG00000240682,-0.520254562883056
 F2RL3,ENSG00000127533,2.02195890301687
 F2RL1,ENSG00000164251,-1.55251245637864
 OTUB1,ENSG00000167770,-0.446657280413308
 OTUB2,ENSG00000089723,4.5761237215765
 NPTN,ENSG00000156642,-1.44644024187574
 SULT2A1,ENSG00000105398,2.15551896716776
 RSPH6A,ENSG00000104941,10.2427049285748
 DCAF7,ENSG00000136485,0.0712933804880458
 DCAF6,ENSG00000143164,0.65318514007293
 DCAF5,ENSG00000139990,0.858345397684718
 DCAF4,ENSG00000119599,0.132753208854121
 DCAF8,ENSG00000132716,-1.05853455954312
 POLR3F,ENSG00000132664,0.0758525371620754
 POLR3G,ENSG00000113356,0.378195816994172
 POLR3D,ENSG00000168495,0.650308986261463
 POLR3E,ENSG00000058600,-0.391330354730186
 POLR3B,ENSG00000013503,-0.147061560891057
 POLR3C,ENSG00000186141,1.23901518116108
 POLR3A,ENSG00000148606,-0.562746767846576
 POLR3K,ENSG00000161980,-2.25940592532643
 POLR3H,ENSG00000100413,-0.58640343908393
 NAT14,ENSG00000090971,-0.334991127773665
 DNMT1,ENSG00000130816,1.10319953441932
 HOXD8,ENSG00000175879,4.47976157380301
 HOXD9,ENSG00000128709,3.4651999903417
 HOXD4,ENSG00000170166,1.6025126249665
 HOXD1,ENSG00000128645,2.24601520592599
 HOXD3,ENSG00000128652,2.69088942689553
 MTPAP,ENSG00000107951,1.61371735687305
 GLT1D1,ENSG00000151948,3.68790084540284
 KIAA0141,ENSG00000081791,-1.72457067651004
 HSPG2,ENSG00000142798,-1.85995042537692
 FOXJ2,ENSG00000065970,-1.67565786415319
 AC009365.3,ENSG00000183470,6.95545903187711
 LAIR1,ENSG00000167613,-0.205026428562485
 KIAA0922,ENSG00000121210,-0.783973667935011
 PLIN4,ENSG00000167676,-2.57455431723233
 TDRD15,ENSG00000218819,8.24790352436165
 PLIN1,ENSG00000166819,2.05507251729769
 CDK11A,ENSG00000008128,0.241249761344751
 CDK11B,ENSG00000248333,0.498180215907767
 SCRN3,ENSG00000144306,-1.04424618250324
 SCRN2,ENSG00000141295,-1.53715801563443
 SCRN1,ENSG00000136193,-0.800287670653818
 TNP2,ENSG00000178279,10.0594031888001
 TNP1,ENSG00000118245,13.7662637123161
 NPBWR2,ENSG00000125522,-0.473852162991686
 NPBWR1,ENSG00000183729,1.08828448459191
 SLC52A1,ENSG00000132517,1.94983906527527
 SLC52A3,ENSG00000101276,5.7204898671372
 SLC52A2,ENSG00000185803,0.566866420862585
 SLC6A19,ENSG00000174358,3.56927498185921
 RP11-111M22.2,ENSG00000179240,0.612047858018741
 TMEM207,ENSG00000198398,3.43215542671065
 SLC6A13,ENSG00000010379,2.32132235616235
 SLC6A12,ENSG00000111181,1.25917057304009
 SLC6A11,ENSG00000132164,2.0581181859397
 SLC6A17,ENSG00000197106,1.17562088839057
 SLC6A16,ENSG00000063127,5.12213619786093
 SLC6A15,ENSG00000072041,0.440915108275849
 HMGCS1,ENSG00000112972,-0.815361540471901
 HMGCS2,ENSG00000134240,6.56264175285837
 KIAA1324,ENSG00000116299,4.33615011600175
 KIAA1328,ENSG00000150477,0.768987076132708
 RPRD1A,ENSG00000141425,-0.356064711206953
 C14orf93,ENSG00000100802,-0.983550819634543
 OR2AK2,ENSG00000187080,3.07868658957215
 DEFB4A,ENSG00000171711,-0.557866277246648
 TAC1,ENSG00000006128,-1.67776066789532
 TAC4,ENSG00000176358,0.628323642864232
 MPND,ENSG00000008382,-1.76196191597541
 HPX,ENSG00000110169,-0.316500930880262
 CALHM1,ENSG00000185933,0.191673954751498
 CALHM2,ENSG00000138172,-1.02884190347309
 HPR,ENSG00000261701,-0.292657068975348
 HPN,ENSG00000105707,-0.822733101922343
 ASAH1,ENSG00000104763,-3.28521687144321
 GABARAPL2,ENSG00000034713,-1.49324244121586
 OAZ2,ENSG00000180304,-0.377972878602162
 OAZ3,ENSG00000143450,6.44368295597983
 OAZ1,ENSG00000104904,-1.6355073916175
 FBP1,ENSG00000165140,-1.30893620492186
 FBP2,ENSG00000130957,3.20403319236856
 FASTK,ENSG00000164896,-1.06211645180352
 URI1,ENSG00000105176,0.05084306068474
 KDM4D,ENSG00000186280,6.01785073097112
 KRAS,ENSG00000133703,-1.15244946501149
 ADAM7,ENSG00000069206,8.66965596191826
 ADAM2,ENSG00000104755,11.6403719522666
 EEF1G,ENSG00000254772,-1.25551970310298
 EEF1D,ENSG00000104529,-0.580538099157022
 ADAM8,ENSG00000151651,-0.45708463575046
 ADAM9,ENSG00000168615,-1.45244023663436
 NKX1-1,ENSG00000235608,5.46304397962101
 NKX1-2,ENSG00000229544,-1.14667533807763
 IL20RA,ENSG00000016402,0.27592949415074
 IL20RB,ENSG00000174564,2.29829192674633
 RPL8,ENSG00000161016,-1.56768463943025
 RPL9,ENSG00000163682,-1.87011921237507
 RPL6,ENSG00000089009,-2.35979456365987
 RPL7,ENSG00000147604,-1.59780323838109
 RPL5,ENSG00000122406,-1.43388822358654
 RPL3,ENSG00000100316,-1.20755126424289
 FEN1,ENSG00000168496,1.50411678768506
 LUC7L,ENSG00000007392,-0.289593719671163
 EGFL6,ENSG00000198759,-0.851088775349194
 SCD,ENSG00000099194,-0.0498921211315225
 SPO11,ENSG00000054796,9.02156733927947
 ERMAP,ENSG00000164010,-0.744026820289913
 SCT,ENSG00000070031,2.64720370243577
 PSME2,ENSG00000100911,-0.394268611329798
 WFDC8,ENSG00000158901,2.91557103984811
 GOLGA6D,ENSG00000140478,6.82563317448554
 GOLGA6C,ENSG00000167195,6.92867153529694
 ACO1,ENSG00000122729,-0.33025679588716
 WFDC3,ENSG00000124116,6.34756442205219
 WFDC2,ENSG00000101443,-0.75876714340688
 WFDC5,ENSG00000175121,4.12429748873956
 WFDC6,ENSG00000243543,9.20827084479035
 INHA,ENSG00000123999,5.25104208283669
 TMEM66,ENSG00000133872,-1.09560377045225
 TMEM65,ENSG00000164983,-2.26747831353534
 TMEM64,ENSG00000180694,-0.084975741710789
 TMEM62,ENSG00000137842,-2.02204034666461
 TMEM61,ENSG00000143001,-0.893187248784056
 TMEM60,ENSG00000135211,0.440232394566728
 TMEM69,ENSG00000159596,-0.632272117255222
 TMEM68,ENSG00000167904,-0.618957438350264
 ITM2C,ENSG00000135916,-2.25765261498866
 KLHL42,ENSG00000087448,-0.645817787638673
 KLHL41,ENSG00000239474,0.429818662353402
 KLHL40,ENSG00000157119,3.6794162561294
 FJX1,ENSG00000179431,-1.45678916766643
 UGT8,ENSG00000174607,0.855307920376162
 PAXBP1,ENSG00000159086,0.0403070358335558
 ZNF628,ENSG00000197483,2.46017845243037
 ZNF629,ENSG00000102870,-0.692292474274542
 ZNF624,ENSG00000197566,1.48215721749561
 ZNF625,ENSG00000257591,0.715674022750482
 ZNF626,ENSG00000188171,-0.617819967477454
 ZNF627,ENSG00000198551,0.354540583907558
 ZNF620,ENSG00000177842,-1.09890608885512
 ZNF621,ENSG00000172888,-0.702685547117403
 ZNF623,ENSG00000183309,-0.114940395412426
 UGT2B15,ENSG00000196620,3.34040350993877
 UGT2B17,ENSG00000197888,0.186018708935008
 UGT2B10,ENSG00000109181,3.22041546064719
 UGT2B11,ENSG00000213759,0.40698276691252
 OLFML1,ENSG00000183801,-2.0141681171361
 ZNF66,ENSG00000160229,0.0396902342377207
 APAF1,ENSG00000120868,-1.28129188334792
 OLFML3,ENSG00000116774,-2.5255803242198
 FSCB,ENSG00000189139,11.8081217689516
 GML,ENSG00000104499,6.36345887535556
 BRWD3,ENSG00000165288,0.146942816741698
 FHDC1,ENSG00000137460,0.458033188826936
 IGFALS,ENSG00000099769,1.70207303007468
 PRM1,ENSG00000175646,14.2565240209461
 PRM3,ENSG00000178257,10.0166182801982
 PRM2,ENSG00000122304,14.4375888035957
 ACVR1,ENSG00000115170,-2.3507158609895
 PDXDC1,ENSG00000179889,1.2300685192042
 KREMEN2,ENSG00000131650,2.64114668727726
 SWSAP1,ENSG00000173928,0.7233017580148
 HOOK3,ENSG00000168172,-1.49158552799274
 HOOK1,ENSG00000134709,4.08966007580799
 KCNE1L,ENSG00000176076,-1.65909831992319
 MIEF1,ENSG00000100335,1.66220826962566
 MIEF2,ENSG00000177427,-1.20838088011595
 DKC1,ENSG00000130826,-0.0273882957934478
 TBC1D10C,ENSG00000175463,-1.37531387077447
 SLC4A1AP,ENSG00000163798,0.83882157834246
 TBC1D10A,ENSG00000099992,0.277355824261206
 BPIFB3,ENSG00000186190,5.45594067038109
 BPIFB2,ENSG00000078898,3.96823904231794
 BPIFB1,ENSG00000125999,7.17609634630117
 BPIFB4,ENSG00000186191,5.08466710780224
 OARD1,ENSG00000124596,1.32171323061602
 CAMK2D,ENSG00000145349,-1.78259834364443
 CAMK2G,ENSG00000148660,-2.76331686950084
 CAMK2A,ENSG00000070808,-4.42066808747183
 CAMK2B,ENSG00000058404,-2.33791396621845
 KAZALD1,ENSG00000107821,-0.310631049691525
 RNASE11,ENSG00000173464,11.3580732308461
 RNASE10,ENSG00000182545,1.48264977887126
 RNASE13,ENSG00000206150,2.81346162353395
 ZSCAN18,ENSG00000121413,-0.268108563302536
 SPIN2A,ENSG00000147059,-1.35336526970158
 ZSCAN10,ENSG00000130182,2.28017357471215
 ZSCAN12,ENSG00000158691,1.01797045851283
 ZSCAN16,ENSG00000196812,-0.822008826142312
 ENOX1,ENSG00000120658,2.47078190447129
 ENOX2,ENSG00000165675,-0.875001317263267
 C9orf53,ENSG00000224854,4.92715556355817
 C9orf50,ENSG00000179058,5.25665684092752
 C9orf57,ENSG00000204669,10.0946018943231
 WDR43,ENSG00000163811,0.210319734052605
 WDR46,ENSG00000227057,0.171981968659547
 WDR48,ENSG00000114742,0.758754055299767
 WDR49,ENSG00000174776,0.324324768344604
 JAK3,ENSG00000105639,-0.279376533159642
 JAK1,ENSG00000162434,-0.932751613327471
 FURIN,ENSG00000140564,-2.3388051300921
 NMRAL1,ENSG00000153406,-1.21096919914689
 PTF1A,ENSG00000168267,4.9304307545388
 ANKRD24,ENSG00000089847,2.92979852294272
 EFCAB4B,ENSG00000130038,0.842495593829017
 EFCAB4A,ENSG00000177685,-1.61957136695525
 GOLGA6B,ENSG00000215186,6.97132691347609
 GRASP,ENSG00000161835,-2.48395855544
 MKRN1,ENSG00000133606,0.960362078354129
 WFDC1,ENSG00000103175,0.329738572550614
 MKRN3,ENSG00000179455,2.59752343464446
 MKRN2,ENSG00000075975,1.22165758097118
 LHFPL4,ENSG00000156959,2.13953734547033
 LHFPL5,ENSG00000197753,0.54614913134899
